NO,Sentence,ID,book_name
6711,اؤزو ده قنداهار پادشاهی‌نین آمان-زامان بیر دنه اوغلو ایدی.,m5,book3
6725,سنه خبر وئریم استانبول پادشاهی‌نین بیرجه قیزی اولان گولنار خانیمدان.,m5,book3
6739,گولنار خانیم چکیلدی اؤز اوتاغینا، آلتدان گئییندی، اوستدن قیفیللاندی، اوستدن گئییندی، آلتدان قیفیللاندی.,m5,book3
6753,سن منی تانیمیرسان، آمّا سن منه چوخ یاخشیلیقلار ائله‌میسن.,m5,book3
6767,اوچ گون، اوچ گئجه آت سورندن سونرا، گولنار خانیم گلیب چیخدی بو باجی‌نین قالاچاسینا.,m5,book3
6781,– الله منیم اریمین باشین باتیرسین، اوندان سؤز قوپارماق ماحال ایشدی.,m5,book3
6795,گرک اونو سیندیرماق ایسته‌ین بو داشلارین هامیسین اوخویا.,m5,book3
6809,باخدی کی، بؤیوک بیر محله‌دی، دوز اورتادا بیر چارحووض وار.,m5,book3
6823,اونا گؤره ده قاپینی یئنه ده اوّلکی کیمی برکیدیب چیخدی چؤله.,m5,book3
6837,دوز قیرخ گوندو کی، من اونونلا چارپیشیرام.,m5,book3
6851,بیر نئچه واخت بوردا قالاندان سونرا بیر تهر بیر گمیچییه یالوار-یاپیش ائله‌ییب گمییه میندی کی، تا قنداهارا کیمی گمی‌نین نؤکرچیلیگین ائله‌سین.,m5,book3
6865,آتاسی گؤردو کی، اوغلونو قورتاران بو قیزدی.,m5,book3
6879,ملیک ممدله ده گئت-گلی وار ایدی.,m5,book3
6893,صاباحیسی دوکاندا، موشتریلرین یانیندا باسیب باغلاییردی کی، آی بئله گئتدیم ملیک ممدین یانینا، آی بئله اللی تومنه بیر خلی آلیب آپاردیم، نه بیلیم بئله ملیک ممد منه دئدی کی، سنین انعامین هامیسینکیندان یاخشیدی.,m5,book3
6907,– بو خلینی بئش یوز تومندن اسکییه وئرمزسن.,m5,book3
6921,بلی، قوشون آتلاندی، بؤیوک جلال-دسگاهلا بونلار دوشدولر یولا، استانبولا طرف گئتمه‌یه.,m5,book3
6935,آخیر وزیر زمین-ادب اؤپوب دئدی:,m5,book3
6949,– بابا درویش، منیم هله بو یاشیما قدر هئچ اوشاغیم اولماییب.,m5,book3
6963,– قیبله‌ی-عالم ساغ اولسون، ماما اوشاغی دیریلتدی.,m5,book3
6977,مرمر حووض ایچینده سود، هر طرف گول، چیچک، گول گولو چاغیریر، بولبول بولبولو، بیر گؤزل قیزین هئیکلی ده گوللرین ایچینده.,m5,book3
6991,پادشاه اوغلونو بئله گؤردو، آروادیندان جانتیقین دردینی سوروشدو:,m5,book3
7005,آز گئتدی، اوز گئتدی، دره، تپه دوز گئتدی، اون-اون بئش گون یول گئتدی، گلیب آخشام چاغی بیر چشمه‌نین باشیندا دؤرد یولون آیریجیندا دوشدو.,m5,book3
7019,سونرا باشلادیلار بیر-بیرینه آدلارین دئمه‌یه.,m5,book3
7033,بلی، بونلار قاری ننه‌نین ائوینده یئییب ایچمه‌یه باشلادیلار.,m5,book3
7047,قاشلار قارا، گؤزلر قارا، یاناقلار داغ لاله‌سینه اوخشاییر.,m5,book3
7061,کیم گلدی، قیز دئدی بو دئییل.,m5,book3
7075,– پادشاه ساغ اولسون، ایذین وئرین بیز اؤزوموز بیر آز فیکیرلشک، سونرا سنه جاواب وئرریک.,m5,book3
7089,بلی، بونلار قاری ننه‌نین ائوینده یئدیلر، قارینلارین برکیتدیلر.,m5,book3
7103,بلی، چوخ باش‌آغریسی اولماسین، بو قیزی دا آلدیلار دریایی-جاهانگیره.,m5,book3
7117,جانتیق بیر آز دا یول گئتدی، گؤردو کی، دوغرودان دا بیر دامین اوستونده بیر قوش اوچور، قوشون دا بوینوندا بیر دسته آچار وار.,m5,book3
7131,یوز آددیم گئدندن سونرا پری خانیمی یئره قویوب، یولا دوشوب گئتمه‌یه باشلادی.,m5,book3
7145,جهنّمه نه اولور-اولسون، پادشاها اوزوم آپاراجاغام.,m5,book3
7159,– هر نه تهر اولور-اولسون، گؤی گؤبه‌یین یئره ده قویسا، قیزی منه گتیرمه‌لیسیز.,m5,book3
7173,ائله خوراساندان گلیردیم، بو اوشاقلار، مردومازارلار منیم جانامازیمی داغیتدیلار، ایندی ده من اوتورموشام ییغیرام.,m5,book3
7187,جانتیق بو ایشه تعجب ائله‌دی.,m5,book3
7201,بلی، نه باشینی آغریدیم، گئجه‌نین بیر یاریسی جانتیق ده، پری خانیم دا شیرین یوخودا یاتمیشدیلار.,m5,book3
7215,ائله کی، دریایی-جاهانگیری گؤردو، دئدی:,m5,book3
7229,بونلار گئدیب بیر سورو مال-حئیوان آلدیلار.,m5,book3
7243,بونلاری دا ییغیشدیردیلار، قاطیرلار، دوه‌لر یوکلندی، بیر کاروان، اوچ قیز، اوچ اوغلان، هره‌سی بیر آتدا یولا دوشوب، گونه بیر منزیل، طی-منازیل، دره‌لردن سئل کیمی، تپه‌لردن یئل کیمی، بادی-صرصر کیمی، آیاق اوزنگیده، دیز قابیرغادا، آز گئتدیلر، اوز گئتدیلر، دره، تپه دوز گئتدیلر، آخیردا گلیب همین گؤروشدوکلری چشمه‌نین باشینا چاتدیلار.,m5,book3
7257,کیم نه بیلیر ایندی او هارادا اؤلدو، قالدی.,m5,book3
7271,پادشاه چوبانی بوراخدی، چوخلو مال-دؤولت وئردی.,m5,book3
7285,– سن دئ، پادشاه، من چاره ائد‌رم.,m5,book3
7299,– پادشاه ساغ اولسون، عهدی مین البفا!,m5,book3
7313,ملیک جومشود بیردن بیر سس ائشیتدی.,m5,book3
7327,– بالا، من دئییرم بیر آز اپپک بیشیریب یئیک.,m5,book3
7341,ائله کی، هر شئی قورتاردی، ملیک جومشود دوردو آیاغا.,m5,book3
7355,گئدرسن، بیر آزدان سونرا قاباغینا بیر آغ سو چیخاجاق، همین سودا چیمرسن، سونرا قاباغینا بیر قارا سو چیخاجاق، اوندان گؤزلرینه، کیرپیکلرینه چکرسن، سونرا بیر قیرمیزی سو چیخاجاق اوندان یاناقلارینا سورترسن.,m5,book3
7369,هر گون باغدان بونلارا گول گلردی.,m5,book3
7383,قیز مین اورکدن بیر اورَیه وورولدو اوغلانا.,m5,book3
7397,قووونلارین بیری او قدر یئتیشمیشدی کی، لاپ سویو آخیردی، ایکینجیسی میانا تهر ایدی، اوچونجوسو لاپ واختی ایدی، واخت ائله‌ییردی کی، چاتلاسین.,m5,book3
7411,پادشاهین بو تدبیردن چوخ خوشو گلدی.,m5,book3
7425,بونلار بورادا یاشاماقدا اولسونلار، بیر گون پادشاه ناخوشلادی.,m5,book3
7439,– هر نئچه‌یه اولسا بیز آلاریق، قایناتامیز ناخوشدو، حکیملر اونا اوو اتی بویوروبلار، هر یئری آختارمیشیق، تاپمامیشیق.,m5,book3
7453,تندیرسرین دیوارینداکی قوروملاردان دا ایچینه تؤکوله-تؤکوله چؤلمک باشلادی قایناماغا.,m5,book3
7467,بئله-بئله بیر نئچه واخت کئچدی.,m5,book3
7481,مئهتر بونا بیر دنه قوتور، آخساق قاطیر وئردی.,m5,book3
7495,آخشاما یاخین دوشمنی خئیلی دالی اوتورتدولار.,m5,book3
7509,ائله دورموشدوم، یایلیم اوخ گلیب ديَدی الیمه.,m5,book3
7523,اونا ایندییه کیمی پیسلیک ائله‌دیگینه پئشمان اولدو.,m5,book3
7537,قوربتده بیر اوغلوم وار، اوندان کاغیذ گلیب بیر آدام تاپمیرام کی، اوخوسون.,m5,book3
7551,اوشاقلیقدا بیربیرینه باب اولموشدولار، قارداشلارین ایکیسی ده گوندن-گونه ارییردیلر.,m5,book3
7565,بیر-بیر اوتاقلاری گزیردی کی، بلکه قارداشیندان بیر اثر تاپا بیله.,m5,book3
7579,بلی، ملیک احمد کلّه‌‌نین دئدیکلرینی ائله‌یندن سونرا دوزلدی یولا.,m5,book3
7593,ملیک احمد باخدی کی، قیامت باشقا قیامتدی.,m5,book3
7607,اؤپوشون جوتو بیر قپیک، نیسیه خرمن واختینا.,m5,book3
7621,قاری الینده بیر چوبوق ظاهر اولدو.,m5,book3
7635,سحر بازارا گئدنده قارییا راست گلدی.,m5,book3
7649,– قریبم، بو گئجه سناور پادشاها قوناق اولماق ایسته‌ییرم.,m5,book3
7663,گؤیرچین بونو گؤرنده یانیقلی بیر آه چکیب باشلادی یئمه‌یه.,m5,book3
7677,آخیر بیر گون مئهتری چاغیریب سوروشدوم کی، بالام، بو آتا من بو قدر خرج قویورام، بو نییه کؤکلمیر!,m5,book3
7691,گئت‌هاگئت، گئدیب بیر داغا چیخدیق.,m5,book3
7705,دالدان لوتونو ییرتیب منه کؤمک ائله‌دی.,m5,book3
7719,قصّاب او یانا، بو یانا باخیب معطل قالمیشدی کی، نامحرم کیشی کیمدی ؟,m5,book3
7733,یئمک ایستمیر، اوندا من ده او لوتونون کلّه‌‌سینی دؤیدورورم.,m5,book3
7747,آغ قوش بیری وار ایدی، بیری یوخ ایدی، بیر پادشاه وار ایدی.,m5,book3
7761,بیر نامه ده یالاندان پادشاهین دیلیندن یازدی کی، بس ناخوشام، گرک دورماییب گله‌سن.,m5,book3
7775,بونلار پادشاهین یانینا گئتمکده اولسونلار، سنه کیمدن خبر وئریم، کؤهنه پادشاهین قارداشیندان.,m5,book3
7789,غرض، بو اوشاق ائله خیردالیغیندان آت بئلینده گزدی، اوخ آتدی، قیلینج-قمه اویناتدی.,m5,book3
7803,سونرا تئز اؤزون محله‌یه سالیب میندی آتا.,m5,book3
7817,– دئمک، هامینیز اؤزونوزو ایگید حِساب ائله‌ییرسینیز.,m5,book3
7831,بو دا اوچ آی یول گئدندن سونرا چاتدی بیر مئشه‌یه، گؤردو کی، بوردا یاخشی مئیوه‌‌لر وار.,m5,book3
7845,آتی ساخلادی، دوشوب باخدی، گؤردو بو، اؤزو-اؤزوندن یانان بیر چیراقدی.,m5,book3
7859,یولو اوندان سوروشوب صاباح تئزدن – دئییب یولا دوشدو.,m5,book3
7873,آخیردا اؤزون ساخلایا بیلمه‌ییب، بیر جوت ده توتدو.,m5,book3
7887,بیر سبد ده چکدی قاباغینا، یئنه یئدی.,m5,book3
7901,یئددی گونلوک یوخو یاتاندا او قیرخ ساچی ایله چارمیخا چکیلی اولور.,m5,book3
7915,– واللاه، بو دفعه‌‌ یا سنی قالدیراجاغام، یا آتین بئلین سیندیراجاغام.,m5,book3
7929,– کیمسن، هر نَیه دئییرسن آند ایچیم، چیخ منی آچ، من دای اولدوم سنین.,m5,book3
7943,آت لاپ یاخینلاشاندا شیرزاد الین اوزاتدی کی، اونو توتا، آغ قوش ایلدیریم کیمی شیغیییب شیرزادین الینین اوستوندن ووردو، آتی دا ووروب قاچیرتدی.,m5,book3
7957,گئدیب بو منوال ایله چاتدیلار هامان چیراق اولان شخصین یانینا.,m5,book3
7971,نه قدر دلیل-دلاییل ائله‌دی، اولمادی کی، اولمادی.,m5,book3
7985,بئله‌دی، یا بئله دئییل، قیز ؟,m5,book3
7999,کیشی آخشاماجان آختاردی، قاش قارالاندا چار-ناچار بازاردان چیخدی، دوزلدی یولونا.,m5,book3
8013,– جانیم قوربان، گؤزوم قوربان، دور بیر آیاغا، فیرلانا-فیرلانا بیر آز سو گتیر ایچک!,m5,book3
8027,خیردا مازارات گؤزله‌دی، گؤردو باجیسی گلمیر.,m5,book3
8041,ائله منه لاییق آرواد بودو کی، بودو.,m5,book3
8055,دئ بیر گون، دئ ایکی گون، قیزلار یاواش یاواش رنگه-روفا گلمه‌یه باشلادیلار.,m5,book3
8069,– ائه، گئدیب اونا بوندان دا یاخشیسینی قاییرتدیرارام – دئییب، دوزلدی یولونا.,m5,book3
8083,پادشاهین اوغلو دا همیشه اونلارین دالینجا گزیردی کی، بیر تهر ائله‌ییب اونلاری بیر گؤرسون.,m5,book3
8097,آمّا کیچیک مازارات ائله قورخودایدی کی، درویش آخیردا گلیب چیخاجاق.,m5,book3
8111,دئ بیر آز پولدان-مالدان گؤتوردو، دوشدو شهربشهر آختارماغا.,m5,book3
8125,قیز تک اوتورموشدو، اونون یولونو گؤزله‌ییردی.,m5,book3
8139,قیز بؤیویوب دؤرد بئش یاشینا چاتمیشدی.,m5,book3
8153,بلی، توی قورتاردی، کجاوه‌لر بزه­ندی، قیزی گلین آپاردیلار.,m5,book3
8167,بو دفعه‌‌ ده بیبیسی او بیری گؤزونو چیخاردیب بیر آز دا سو وئردی.,m5,book3
8181,قیز گؤردو یوخ، کیشی او قدر کاسیبدی کی، قورخودان اونو آپارمایاجاق.,m5,book3
8195,قیز گؤزلری‌نین ایکینجیسینی ده قویدو، گؤزلری ساغالدی، اولدو آنادانگلمه.,m5,book3
8209,گؤیدن اوچ آلما دوشدو، بیری منیم، بیری اؤزومون، بیری ده ناغیل دئیه‌نین.,m5,book3
8223,ائله بیر قیامت اولدو کی، ائله بیل ارسات محشر باشلادی.,m5,book3
8237,آنجاق پادشاهین آروادی اؤزونو دوزلده بیلمه‌دی کی، بیلمه‌دی.,m5,book3
8251,ائله کی، اؤزون ده اولدون آرواد، یعنی کی، اولدون حیله‌‌‌ده شیطانا پاپاق تیکن، وای اولدو شاهزاده مطلب کیمیلرین حالینا.,m5,book3
8265,کوللارین دالیندان بیر آتلی چیخیب گلدی، یئتیشیب آتدان دوشدو، آتی وزیره وئریب، اؤزو گئتدی.,m5,book3
8279,هئیبه‌نی باشی‌نین آلتینا قویوب یاتدی.,m5,book3
8293,قوجا جیبیندن بیر اوزون کاغیذ چیخارتدی، باخدی، سونرا دئدی:,m5,book3
8307,صاباح آخشام یئنه ده قاپی آچیلدی، ایندی ده دوننکیندن گؤزل بیر قیز باشیندا بیر خونچا گیردی بونون یانینا.,m5,book3
8321,او دا بو اولاجاق کی، سن گرک ایندی گیره‌سن بو سبدین ایچینه، اونون اوستونه من ات باغلاییب بورا قویاجییام.,m5,book3
8335,– آخماق اوغلو آخماق، هئچ اوردان دوشمک اولار ؟,m5,book3
8349,گده‌نین رنگی بیر آز آچیلدی.,m5,book3
8363,هر نه قدر باخدیسا گؤز ایشله‌یینجه هئچ بیر دینگه‌لن گؤرمه‌دی.,m5,book3
8377,ائله بو سؤزدئدیلر کی، هاوا گورولدادی، ائله بیل کی، گؤیدن بیر شئی ائندی حیطه، پنجره‌نین قاباغینا.,m5,book3
8391,دوغرودان دا اؤز دده‌‌سی‌نین ائوینده هئچ بئله بیر کئیف گؤرمه‌میشدی.,m5,book3
8405,اوّل-اوّل قاباغینا بیر اوجا آغاج چیخدی.,m5,book3
8419,آی دادی-بیداد، ایندی من نئجه ائله‌ییم، بونو توتوم ؟,m5,book3
8433,بونلار اوچ دنه ائله قیزدیلار کی، گئتمه گؤزومدن، گئده‌رم اؤزومدن.,m5,book3
8447,قاری بیر دیزینه ووردو، بیر باشینا کی، ائوین ییخیلسین، اؤز ائوینی ده ییخدین، منیم ائویمی ده.,m5,book3
8461,ائله کی، گلیب سویوندولار، گیرلییب همین او قیزین دونونو گؤتوروب قاچارسان.,m5,book3
8475,ایکی بؤیوک قیز گئیینیب اوچدولار، خیردا قیز قالدی چیلپاق.,m5,book3
8489,من بیلیرم کی، سیزین بیر دیلینیز وار، قیرخ آچاری.,m5,book3
8503,قاری شاهزاده مطلبین پالتاری‌نین کورگینده بیر جیب تیکیب قیزین دونونو اوردا گیزلتدی.,m5,book3
8517,اؤزو ده تاپشیرمیشدی کی، نباده قیزا وئرسین.,m5,book3
8531,بیر الینی بیر اوغلونون، او بیری الینی ده او بیری اوغلونون باشینا چکدی، اوچو ده اولدولار گؤیرچین، قالخیب قوندولار پنجره‌نین قاباغینا.,m5,book3
8545,– دئییردی کی، منی حضرت سلیمانین ارم باغیندا تاپا بیلر.,m5,book3
8559,بلی، یئنه اوّلکی دسگاه باشلادی.,m5,book3
8573,یئددی گونلوک یولدا منیم بیر بؤیوک باجیم وار، گئت اونون یانینا، بلکه او بیله.,m5,book3
8587,– من اونا نئجه کؤمک ائله‌یه‌جیم ؟,m5,book3
8601,غرض، شاهزاده مطلب – دئییب بیر اوخ آتدی.,m5,book3
8615,اوردوگاهین ایچیندن کئچیب دوز گلدیلر پادشاهین یانینا.,m5,book3
8629,بو گونلرده او قیزین تویو اولاجاق.,m5,book3
8643,بو منوال ایله قیزین اولدوغو ائوی تاپدی.,m5,book3
8657,شاهزاده مطلبین باشینا بیر تلیس کئچیردیب گتیردیلر آسماغا.,m5,book3
8671,بیری وار ایدی، بیری یوخ ایدی، الله­دان باشقا هئچ کیم یوخ ایدی.,m5,book3
8685,– آغا، بوننان هاسان شئی یوخدو، آپار منی سات، همین پولو الینده مایا ائله!,m5,book3
8699,کئیفین چکیر آل، کئیفین چکمیر آلما.,m5,book3
8713,پادشاه ایلیاسین بو سؤزونو یوخلاماق اوچون آتی ساتاندان سوروشدو:,m5,book3
8727,– پادشاه ساغ اولسون، امر ائله‌یین آلمازی سیندیرسینلار، ایچیندن تورپاق چیخماسا بوینومو ووردوردون.,m5,book3
8741,بلی، ائله کی آخشام ساعت سککیز اولدو، ممه یئیندن پپه یئینه کیمی هامی قورخودان گیزلندی.,m5,book3
8755,وزیر پادشاهی گؤرموردو، آمّا پادشاه اونو گؤروردو.,m5,book3
8769,– خانیم دئییر کی، بیر اینه‌ییم وار، نه آریقدی، نه کؤک؛ اؤلدورسم نه قدر پیگی چیخار ؟,m5,book3
8783,آیا، گونه دئییر سن چیخما، من چیخاجاغام.,m5,book3
8797,– پادشاه ساغ اولسون، یوخو توتموشدو، قالمیشدیم قبرین اوستونده.,m5,book3
8811,– پادشاه ساغ اولسون، خانیم او سوالنان دئمک ایسته‌ییردی کی، سن منی گؤرمه‌میسن، بیلمیرسن آریغام، کؤکم، گؤزلم، چیرکینم.,m5,book3
8825,من دوغان گئجه قونشودا چؤرکچی‌نین آروادی دا دوغدو.,m5,book3
8839,همین قیزی ایلیاسا آلدی، قیرخ گون، قیرخ گئجه توی ائله‌دی، اؤز تاجینی باشیندان گؤتوروب ایلیاسین باشینا قویدو، دئدی:,m5,book3
8853,– اوروم ویلایتینده بیر قوجا مونجّیم وار، دوز اوچ یوز ایلدیر کی، عومور سورور.,m5,book3
8867,ساچ-ساققال آغاپ‌پاق، الینده کتاب، قاباغیندا مانقال.,m5,book3
8881,آغزیما بیر سیلّه ووروب چیخیب گئتدی.,m5,book3
8895,بو جلّادلار باشلادیلار دوغان آروادلارین قیز اوشاقلارینی بئشیکدن اوغورلاییب اؤلدورمه‌یه.,m5,book3
8909,پادشاه منی بسله‌ییب دوز اون یاشینا یئتیرندن سونرا منیم گؤزللیگیمه حئیران اولوب، ایسته‌دی منی اؤزونه آرواد ائله‌یه.,m5,book3
8923,– ای وزیر، سنین قیزین هاچان اولوبدو کی، منیم خبریم اولماییب.,m5,book3
8937,وزیر نه ایللاه ائله‌دی کی:,m5,book3
8951,ناردان خانیم نئجه دئمیشدی، ائله ده دئدی قوقوز پادشاها.,m5,book3
8965,سن وزیری گؤندر بیزیم ائوه کی، بیزدن سنین اوچون خالچا آلسین.,m5,book3
8979,ناردان خانیم گئتمه‌ییب، گلن ائلچیلری ده قوووب، قاپیلاری باغلاییب اوتوردو ایچریده.,m5,book3
8993,جاماعت پادشاهین تدبیریندن خوشلانیب گونو او گون باشلادیلار بیر مرتبه‌لی عمارت تیکمه‌یه.,m5,book3
9007,دوروب بیر گئجه گئیینیب-کئجینیب پهلوان پالتاریندا چیخدی باییرا.,m5,book3
9021,ناردان خانیمی فیکیر آلدی کی، بو نئجه اولان ایشدی.,m5,book3
9035,بیر گون قوقوز پادشاه منی عربیستانا خورما اوچون گؤندردی.,m5,book3
9049,عرب قیزینی اؤز الیمله حرم‌خانادا قویوب گلدیم.,m5,book3
9063,بونلار چالیرلار، منیم کؤنلوم آچیلیر، قورشاغی دا اونا گؤره توتدورورام کی، بلکه بؤیویوب پهلوان اولوب، آخیردا منیم قیصاصیمی قوقوز پادشاهدان آلالار.,m5,book3
9077,بئله دئینده ناردان خانیم تئز چیخیب باییرا پهلوان پالتارینی سویوندو، گئییندی اؤز پالتارینی، اوتوردو ائوده.,m5,book3
9091,قوقوز پادشاه چیخیب جاماعتین قاباغینا، دئدی:,m5,book3
9105,بیر نئچه گون او یاندا، بو یاندا باشینی گیرله‌ییب بیر تهرنن مئشه‌دن چیخدی، اوز قویدو گئتمه‌یه.,m5,book3
9119,– آدیما احمد دئیرلر، اؤزوم ده اوروم پادشاهی‌نین اوغلویام.,m5,book3
9133,بیردن ناردان خانیم مورتوضو گؤروب دئدی:,m5,book3
9147,– ای حرامزادا، من سنی باغیمدا نؤکر ساخلامیشام، یوخسا قیزلارنان کئیف چکمه‌یه ساخلامیشام ؟,m5,book3
9161,خبر وئریم سنه کیمدن، زرنیگارین آتاسیندان.,m5,book3
9175,قضا ایشی آواندا گتیردی، ناردان خانیمین زیندان اوتاغی مورتوضون زیندان اوتاغی‌نین یانیندا اولدو، آرادان بیرجه آراکسمه وار ایدی.,m5,book3
9189,ناردان خانیم آچیب قوللارینی شیر کیمی ووروب اؤزونو دریایی-لشکره، باشلادی قوشونو قیرماغا.,m5,book3
9203,ال آتیب قیلینجا ووردو اؤزونو دریایی-لشکره، قیریب قوشونو آخیرا چاتدی.,m5,book3
9217,یئتیشیب شهرینه، آتا-آناسینی تاپیب گؤروشندن سونرا آتاسی قیزی‌نین احوالینی خبر آلدی.,m5,book3
9231,یاخشی اولدو، توتوب اؤلدور‌رم، اتینی ده خؤرک بیشیر‌رم.,m5,book3
9245,اوشاق ایکی آیلیغیندا آیاق توتدو، بیر یاشیندا بؤیوک آداملار کیمی یئریمه‌یه باشلادی.,m5,book3
9259,او کی وار حؤرمت ائله‌دیلر.,m5,book3
9273,باغدا گول بولبولو، بولبول گولو چاغیریر.,m5,book3
9287,– پادشاه ساغ اولسون، پری خانیم ساغدی.,m5,book3
9301,– وزیر، سنه دؤرد گون واخت وئریرم.,m5,book3
9315,وزیر باخیب گؤردو کی، دؤیدویو داروازا آچیلدی.,m5,book3
9329,آخیردا کل حسن دیزین ووروب یئره یئرده اوتوردو.,m5,book3
9343,وزیری طوللایان کیمی وزیر گئدیب دوشدو پادشاهین قوجاغینا، دئدی:,m5,book3
9357,کل حسن قارییا پول وئریب اؤزونه بیر قازان آش بیشیرتدیردی.,m5,book3
9371,پری خانیم کل حسنی گؤرن کیمی دئدی:,m5,book3
9385,بونلار گزمکده اولسونلار، آل خبری کاشکاش پهلواندان.,m5,book3
9399,پری خانیم بو شجاعتی کل حسنده گؤروب دوشدو اونون ال-آیاغینا کی:,m5,book3
9413,بو شهرین پاشاسی آداخلیمی گؤروب الیمدن آلیبدی.,m5,book3
9427,کل حسن اؤزونو یئتیردی پاشایا، یاپیشیب ساققالیندان ائله ووردو یئره کی، تیکه‌سی اله کئچمه‌دی.,m5,book3
9441,– من ده اونا گؤره گئجیکدیم کی، کول-کوسلوقدان گلیردیم، گؤردوم کی، مئشه‌نین ایچینده بیر زاریلتی گلیر.,m5,book3
9455,بئله دئینده پرزاد خانیم راضی اولدو.,m5,book3
9469,وزیر بو سؤزدن قورخویا دوشوب، بیر گئجه منی اوغورلاییب بو قالاچایا قاچدی.,m5,book3
9483,کل حسن دقتله باخیب گؤردو کی، داروازانین اوستونده بیر پهلوان وار، اؤزو ده داشدان یونولوب، وورولوب دیوارا.,m5,book3
9497,کل حسن بلغه بیر گوج گلدی، گؤتوروب بلغی بیر قوش کیمی ائله ووردو یئره کی، بلغ پهلوانین تیکه‌سی اله کئچمه‌دی، کل حسن گلیب پری خانیمی آلیب گلمکده اولسون.,m5,book3
9511,شرف خانیم کل حسنین گلمه‌یینی ائشیدیب ال-آیاغینا حنا یاخیب چیخدی اونون قاباغینا.,m5,book3
9525,تئز ائنیب آشاغی گؤردو کی، بیر پهلواندی.,m5,book3
9539,آخ-واخ بیر وار ایدی، بیری یوخ ایدی، بیر تاجیر وار ایدی.,m5,book3
9553,نَیی وار ایدی هامیسینی ساتدیریب قیزی آلدی.,m5,book3
9567,بو شهرده بیر آدام منیم کیمی تایا گیرنمز.,m5,book3
9581,گؤردو کی، یوخ آشنا، بو، بونون ایشی دئییل.,m5,book3
9595,سلیم باخدی کی، واللاه، بورا بیر باغچادی، بیر باغچادی کی، داها نه دئییم.,m5,book3
9609,خؤرگی قویوب اؤزو ده بیر طرفده دوردو.,m5,book3
9623,بیر طرفدن سئوینیرم، بیر طرفدن ده قورخورام کی، ایندی پادشاه آداملاری گؤرسه، گلیب الیمدن آلاجاقلار.,m5,book3
9637,قارا قوللار چیخیب احمدین دوکانی‌نین پولونو ساییب وئردیلر.,m5,book3
9651,گؤردوم یئنه قیز منی گؤزله‌ییر.,m5,book3
9665,ائله قیز دریایا دوشجک بیر ده گؤردوم، منه بیر شاپالاق ديَدی.,m5,book3
9679,آتام اؤلندن سونرا منه چوخلو وار-دؤولت قالمیشدی.,m5,book3
9693,هئچ اولماسا بیر آز یون آل، بیر جهره، من سن گئدندن سونرا مشغولیّت ائله‌ییم.,m5,book3
9707,بیر افسون اوخودو، پیله‌دی آلمایا، آلما اولدو بیر نازَنین قیز.,m5,book3
9721,او واختدان دوشدوم شهربه شهر گزمه‌یه.,m5,book3
9735,من ائله کی، بیر آز بؤیودوم، مئیداندا سو ساتماغا باشلادیم.,m5,book3
9749,بئله-بئله بیر واخت گؤردوم کی، قارانلیق دوشور.,m5,book3
9763,حئیوان بیر نره ووردو کی، مئشه تیتر‌دی، گوپپولتو ایله ديَدی یئره، او ساعت جانی چیخدی.,m5,book3
9777,بونلار گؤردولر کی، یوخ، من دوشمه‌یه‌جیم.,m5,book3
9791,گئت‌هاگئت، آخیر-آخیر کی، بیر گوجو پیسدیکنن چاتدیم همین شهره.,m5,book3
9805,گئجه‌لری اوتدان میسه ووروب قیزیل ائله‌ییردیم.,m5,book3
9819,آمّا حامبال منه چوخ تانیش گلیردی، بیر گون توتدوم بونون یاخاسیندان کی:,m5,book3
9833,بیر نئچه گوندن سونرا باشلادی اوتاقلاری گزمه‌یه.,m5,book3
9847,سودان چیخجاق بیر ده باخدی کی، اونو قامارلادیلار، قویمادیلار کی، یازیق گؤزونو ده آچسین، بیرباش چکدیلر قیراغا.,m5,book3
9861,سلیم باخدی کی، ائله بونون اؤزو ده آرواددی.,m5,book3
9875,– ائله منیم ده اوغلوم یوخدو، گل منه اوغول اول!,m5,book3
9889,قصّاب هرچی ائله‌دی کی:,m5,book3
9903,یاواشجا دوروب دیرماشدی بیر چینار آغاجینا کی، گؤروم باشیما نه گلیر.,m5,book3
9917,سلیم گؤردو بورادا قیامت وار ایمیش.,m5,book3
9931,دئمه بو شهرین پادشاهی اؤلوب، ایندی دؤولت قوشو اوچوردورلار.,m5,book3
9945,– ایندی منیم سؤزومدن چیخماغین دادینی گؤر!,m5,book3
9959,قیز تئز قاچیب احوالاتی آتاسینا دانیشدی.,m5,book3
9973,صاباحیسی گئدیب بازاردان بیر نؤکر توتدو گتیردی، اؤز احوالاتینی اونا دئیندن سونرا اؤلدو.,m5,book3
9987,ائله کی، بو خبر گلیب چاتدی، هیند پادشاهی باخیب گؤردو کی، بو چوخ طیلسیم درسی اوخویوب، بونونلا باجارا بیلمه‌یه‌جک، چاغیریب وزیری دئدی:,m5,book3
10001,رضوانین الیندن هئچ بیر صنعت گلمزمیش، تکجه اودونچولوقدان باشقا.,m5,book3
10015,پادشاهین آداملاری گلیب رضوانی گؤتوروب، گلدیلر پادشاهین یانینا.,m5,book3
10029,پادشاه وزیری، وکیلی چاغیریب جمعلشدیلر بیر یئره، دوروب گلدیلر رضوانین باغینا تاماشا ائله‌مه‌یه.,m5,book3
