NO	Sentence	ID	book_name
6812	آخیردا حووضون آیاغین آچیب باشلادی سویو بوراخماغا.	o2	book3
6826	ملیک ممدین تاختی‌نین یانیندا باشلادی قرآن اوخوماغا.	o2	book3
6840	بونلار قاچماقدا اولسونلار، سنه کیمدن خبر وئریم گولنار خانیمدان.	o2	book3
6854	– دَ‌ییرمانچی قارداش، منی قیزلیغا گؤتوررسن ؟	o2	book3
6868	منی بیر نورانی شخص اونا اورجاه ائله‌ییب.	o2	book3
6882	گؤردو کی، بیر قوجا کیشی بازاردا یاخشی بیر خلی ساتیر.	o2	book3
6896	– شاهزاده بو ساعت سنی ایسته‌ییر.	o2	book3
6910	– چوخ او یان بو یان ائله‌ییرسن، هئچ ساتمیرام.	o2	book3
6924	ایکی ایل تامام اولدو، پادشاه گؤردو یوخ، گولنار گلمه‌دی.	o2	book3
6938	سیز یوز یاشایین، من ایکی اللی.	o2	book3
6952	– پادشاه ساغ اولسون، گئجه حرم‌خانایا گئدنده بو آلمانین یاریسین سن یئیرسن، یاریسین دا آروادینا وئررسن.	o2	book3
6966	جانتیق بؤیومکده اولسون، سنه کیمدن دئییم، بیزیم پادشاهدان.	o2	book3
6980	ائله کی، جانتیق بونلاری گؤردو، بی‌هوش اولدو.	o2	book3
6994	پادشاه بیلدی کی، جانتیق پری خانیمین دردیندن سارالیب.	o2	book3
7008	جانتیق تئز آتی میندی، سس گلن طرفه گئدیب گؤردو کی، بیر قارالتی گلیر.	o2	book3
7022	منیم آدیم دا جانتیقدی، یعنی دؤشومده‌کی داماری گؤتورسه‌لر اؤلرم، قویسالار دیریلرم.	o2	book3
7036	اژداها قیزی یئییب قورتارانا کیمی شهره سو گلیر.	o2	book3
7050	جانتیق قیزی زورلا یانینا چکدی، پلووو قیزین باشیندان گؤتوردو، قویدو قاباغینا.	o2	book3
7064	بلی، کیم قالدی، کیم قالدی، قاری ننه‌نین ائوینده اوچ دنه قوناق قالدی.	o2	book3
7078	قیرخ گون، قیرخ گئجه توی ائله‌ییب، ادب-ارکانلا، الله­ین امریله، پئیغمبرین شریعتیله پادشاهین قیزینی گؤیده اولدوز تانییانین قوینونا سالدیلار.	o2	book3
7092	اودو کی، بو شهرده سو تاپیلمیر، ازقضا، بو گئجه ده پادشاهین قیزی‌نین نووبتیدی.	o2	book3
7106	گونه بیر منزیل، طی-منازیل، دره‌لردن سئل کیمی، تپه‌لردن یئل کیمی، بادی-صرصر کیمی، آیاق اوزنگیده، دیز قابیرغادا بیر نئچه گون یول گئتدی، گلیب بیر یولون کناریندا دوخسان یاشیندا بیر قوجا کیشییه راست گلدی.	o2	book3
7120	ایکینجی اوخو آتدی، بو دا ديَمه‌دی، جانتیق قورشاغا کیمی داش اولدو.	o2	book3
7134	بونلار بوردا بیر نئچه واخت یاشادیلار.	o2	book3
7148	ائله کی، باغبان اوزوملری پادشاهین یانینا گتیردی، پادشاه گؤردو کی، تزه اوزومدو.	o2	book3
7162	ائله بو واخت جانتیق اوودان گلیردی، گؤردو کی، قاری ننه تسبئح ییغیر، دئدی:	o2	book3
7176	بلی، قاری ننه ائوه گلدی، یئدیلر، ایچدیلر، بونلار اوتاقدا، قاری ننه ده قفخانادا یاتدیلار.	o2	book3
7190	جانتیق پری خانیمین یانینا گلیب دئدی:	o2	book3
7204	بو ساعت سن منیم الیمده‌سن.	o2	book3
7218	ایچری گیردیلر، گؤردولر کی، جانتیق اؤلودو.	o2	book3
7232	ائله کی، پهلوانلار یاخینا گلدی، باشینا دؤندوکلریم بو اوچ قارداش، پهلوانلاری ایکی شاققا ائله‌دیلر.	o2	book3
7246	– گؤیده اولدوز تانییان، سن اؤز آروادی‌نین حالینا-احوالینا بلدسن، دریایی-جاهانگیر ده اؤز آروادی‌نین حالینا-احوالینا بلددی، من ده جانتیقین حالینا-احوالینا بله‌دم.	o2	book3
7260	گئت پادشاها خبر وئر، موشتولوق آل!	o2	book3
7274	تاجی دا اؤز باشیندان گؤتوروب جانتیقین باشینا قویدو.	o2	book3
7288	دوققوز آیدان سونرا هر آرواددان بیر اوغلون اولار.	o2	book3
7302	– درویش، سن گل بئله ائله‌مه!	o2	book3
7316	بو سؤزلری ائشیدن کیمی ملیک جومشودون باشیندا توکلری بیز-بیز دوردو.	o2	book3
7330	اوغلان بیر تندیره باخدی، تندیر جهنّم کیمی زبانه چکیب یانیردی، بیر ده گؤزلرین دؤندریب درویشین اوزونه باخدی.	o2	book3
7344	بئله-بئله بوتون اوتاقلاری گزیب آخیردا گلیب بیر اوتاغا چیخدی.	o2	book3
7358	اولدو اون دؤرد گئجه‌لیک بیر آی.	o2	book3
7372	صاباحیسی گون باخدی کی، بو گون ده دسته گوموش توکوندن باغلانیب.	o2	book3
7386	کیچیک قیز عاغیللی-باشلی ملیک جومشوده عشق یئتیرمیشدی.	o2	book3
7400	پادشاه اؤرتویو آچیب، گؤردو اوچ دنه قووون، قالدی معطل.	o2	book3
7414	بؤیوک قیز آلمانی آتدی وزیرین اوغلونا، اورتانجیل قیز آتدی وکیلین اوغلونا.	o2	book3
7428	بو طرفدن ده ملیک جومشود دوروب چیخدی شهرین قیراغینا.	o2	book3
7442	آنجاق بیرینجی شرط بیر آز آغیر ایدی.	o2	book3
7456	پادشاهین آغزیندا لاپ کول دادی وئریردی.	o2	book3
7470	دوشمن پادشاه قوشونونون لاپ احدینی کسدی.	o2	book3
7484	بلی، آت، قوش، آسلان اوچو ده گلدیلر.	o2	book3
7498	دئ آخشام هامی شاد قاییتدی ائوه.	o2	book3
7512	دسمال دا چوخ قانلی اولدوغونا گؤره ديَیشدیریب یویوب سردی حیطده شریته.	o2	book3
7526	– پادشاه ساغ اولسون، امر ائله‌یین سیزین کورکنلرینیز گلسین.	o2	book3
7540	یاخشیسی بودو، گل زحمت چک، گیر حیطده اوخو!	o2	book3
7554	ائله ملیک احمد بیر بئله شئیه بند ایدی.	o2	book3
7568	– ای ملیک جومشود، بو نه ایشدی، به بیزیم بالالاریمیزی نئینه‌دین ؟	o2	book3
7582	یول اوزونو نه قدر آداما راست گلدیسه آروادلی-کیشیلی هامیسی قارا گئیینمیشدی.	o2	book3
7596	بیر آز اوردا-بوردا صؤحبت-زاد ائله‌دیلر، تا اینکی قارانلیق دوشدو.	o2	book3
7610	قیز دینمز-سؤیله‌مز سویونوب ییخیلدی اونون یانینا.	o2	book3
7624	بو دا قالسین بوردا، سنه کیمدن خبر وئریم، اوچونجو قارداش ملیک محمّددن.	o2	book3
7638	ملیک محمّد بیر بالاجا فیکیرلشندن سونرا دئدی:	o2	book3
7652	بلی، گؤروشدولر، خوش-بئش، اون بئش سناور اوندان سوروشدو:	o2	book3
7666	– قیبله‌ی-عالم، من بو ایشه لاپ مات قالدیم.	o2	book3
7680	آنجاق بو باره‌ده مئهتره بیر سؤز دئمه‌ییب اونو مورخّص ائله‌دیم.	o2	book3
7694	هامان ایپک یورغان-دؤشکده گؤردویون بو ایت منیم یانیمجا ائودن گلمیشدی.	o2	book3
7708	– ایندی کی، سن منیم سئوگیلیمی اؤلدوردون، اول ایت!	o2	book3
7722	بونو دئییب قیز بیر کاسا سو گتیردی، بیر افسون اوخویوب پوله‌دی سویا، تؤکدو منیم باشیما.	o2	book3
7736	– ساغ اول، ایندی اختیارین وار منی اؤلدوره‌سن.	o2	book3
7750	گونلرین بیر گونونده یئنه ده پادشاهین زنه‌نی حامله اولور.	o2	book3
7764	ائله کی، گئجه یارییا گلدی، بو قاصیدلرین باشچیسی دوروب گلدی پادشاهین آروادی‌نین چادیرینا.	o2	book3
7778	پادشاه بو احوالاتی ائشیدیب اونون دالینجا قوشون گؤندردی.	o2	book3
7792	تدبیر، تدبیر، آخیردا گونلرین بیرینده بؤیوک بیر یایلاق تیکدیردی، گؤزل، هم ده حیله‌‌‌گرلیکده شیطانا پاپاق تیکن قیزینی دا آپاریب قویدو اورا.	o2	book3
7806	شیرزاد باخدی کی، داها لاپ گوجدن دوشور.	o2	book3
7820	گئجه‌نی گوندوزه سالدی، گوندوزو گئجه‌یه سالدی، دوز ایکی آی یول گئتدی.	o2	book3
7834	پادشاه بونون دا آلنیندان اؤپوب دئدی:	o2	book3
7848	آتین قارین‌آلتیسین برکیدیب یولا باشلادی.	o2	book3
7862	دؤنوب گؤردو کی، داغین اوستونده بیر آغ قوش اوتوروب اونو چاغیریر.	o2	book3
7876	– بیز بونلاردان بیر جوت وئرریک سنه، آمّا بو شرطله کی، بو یاخینلاردا دیولر وار، اونلاردا یاخشی اوزوم وار، او اوزومدن بیر سبد بیزه گتیره‌سن.	o2	book3
7890	طاماح اونا گوج ائله‌دی، ایکینجی سبدی ده گؤتوردو.	o2	book3
7904	سن گرک او آتی مینه‌سن، سونرا قیزی یئردن قالدیراسان.	o2	book3
7918	شیرزاد آتی مؤحکم ووروردو، بیر ده یئنه آغ قوش ظاهر اولدو.	o2	book3
7932	آز گئتمیشدیلر، چوخ گئتمیشدیلر، بیر کولک قوپدو، بیر سم اسدی، بیر سم اسدی کی، دئدی آتدان دوشوب بیر یئرده دالدالانماساز، عهدینیزی کسه‌جیم.	o2	book3
7946	– دایان، شیرزاد، من گؤرورم کی، سن بو قیزی ایسته‌ییرسن، بو قیز دا سنی.	o2	book3
7960	شیرزاد باخدی کی، بو آغ قوشدو.	o2	book3
7974	– منی چووغوندا، قیامتده قویمادی آتدان دوشوب، اؤزومو قورویام، قیزیل یهرلی آتی قویمادی توتام، بو گئجه ده کی، بئله.	o2	book3
7988	– منیم آلنیمدا یازیلمیشدی کی، من گرک بیر آداما کؤمک ائله‌یم.	o2	book3
8002	بو واخت یولدان بیر درویش کئچیردی، دقت ایله کیشییه باخدی، باخیب گؤردو کی، کیشی چوخ بی‌کئفدی.	o2	book3
8016	تویدان بیر نئچه گون سونرا اورتانجیل باجی فیکیرلشدی کی، دوروم گئدیم، گؤروم باجیم نئجه‌دی.	o2	book3
8030	بیر آز اوتور، ایندی هارادا اولسالار گلیب چیخارلار.	o2	book3
8044	باجیلارین گلنه‌جن هئچ یانا گئتمه!	o2	book3
8058	بالاجا مازارات دوردو آیاغا، بیر تلیس گؤتوروب قیزیلدان، گوموشدن دولدوردو ایچینه، اؤزون وئردی بیر زرگرین یانینا.	o2	book3
8072	جاماعت بیر ده باخدی کی، بودو بیر دنه قوتو گلدی، گیردی حیطه.	o2	book3
8086	– آی بوردا اولان آداملار، بو قوتونون اوستونه بیر قازان، بیر قوو، بیر داراق، بیر آز دا صابون قویون!	o2	book3
8100	پیللکانین بیر طرفینه بیر آسلان، او بیری طرفینه ده بیر قاپلان باغلاتدیرمیشدی.	o2	book3
8114	بلی، بونو دا اؤیرندی کی، کیچیک قیزی پادشاهین اوغلو آلیب.	o2	book3
8128	قیزدا جاواب وئرمه‌یه طاقت اولمادی.	o2	book3
8142	گئدیب خانیما دئدیلر کی، حال-قضيّه‌‌ بئله؛ اوچ نفر آدام گلیب، هر نه وئریریک آلمیرلار.	o2	book3
8156	او قدر کیفیر ایدی کی، اوزونه باخان گرک کفّاره‌ وئریدی.	o2	book3
8170	بونلاری پیشواز ائله‌دیلر، قوربان کسدیلر، آتشبازلیق ائله‌دیلر.	o2	book3
8184	قیزین بیر آیاغی قیزیل کسیر، بیر آیاغی گوموش.	o2	book3
8198	پادشاهین اوغلو دئدی، آها، دئیه‌سن بوردا انگل وار.	o2	book3
8212	بو منوالینان دوز قیرخ آرواد آلدی.	o2	book3
8226	تئز قوجاغینا باخدی، گؤردو آلما اوردادی.	o2	book3
8240	آمّا سنه هاردان دئییم، اوشاق قالمیشدی آدسیز.	o2	book3
8254	آرواد اؤزونو نه قدر یئدی تؤکدوسه، شاهزاده مطلب اونا محل قویمادی.	o2	book3
8268	منه امر ائله‌ییب کی، سنی اؤلدورم.	o2	book3
8282	شاهزاده مطلب دوردو آیاغا، قارین آج، جیبده بیر قپیک یوخ، اؤزونون ده کی، الینده بیر صنعتی یوخ.	o2	book3
8296	سونرا یئنه اوتوز دوققوز گونو راحت قالاجاقسان ائوده.	o2	book3
8310	قیرخینجی گون سحر تئزدن شاهزاده مطلب یوخودان اویانیب گؤردو حیطدن سس-کوی گلیر.	o2	book3
8324	مطلب آرخا سبدی‌نین ایچینه گیردی، قوجا اتی اونون اوستونه باغلاییب اؤزو گیزلندی.	o2	book3
8338	هر طرفه باخیب گؤردو یوخ، دوشمه‌لی یئر یوخدو، اؤزؤزونه دئدی:	o2	book3
8352	تولکو ها چیرپیندی، شاهزاده مطلب اؤتورمه‌دی کی، اؤتورمه‌دی.	o2	book3
8366	نه قدر یول گئتدی دئیه بیلمرم، آنجاق آخشام قارانلیق دوشه-دوشده توستویه یئتیشدی.	o2	book3
8380	– آدام-آدام اییسی گلیر، شاققیلی بادام اییسی گلیر.	o2	book3
8394	– بالا، بیز قیش آزوقه‌سین ییغماقدان اؤترو قیرخ گونلوک سفره گئتمه‌لی‌ییک.	o2	book3
8408	قولاق وئریب گؤردو بو آدام دئییر:	o2	book3
8422	آمّا سن کی، بو یاخشیلیغی منه ائله‌دین، واخت گلر سنین بو یاخشیلیغیندان من چیخارام.	o2	book3
8436	بیر واخت گؤزون آچیب گؤردو لـله کؤچوب، یوردو بوش.	o2	book3
8450	ائله بیل کی، شاهزاده مطلبین ناخوشلوغو بو سؤزه بند ایمیش.	o2	book3
8464	جمعه گونونه جمعی ایکی گون قالمیشدی.	o2	book3
8478	چیلپاغام، آییبدی، دونومو وئر، گئییم گئدک!	o2	book3
8492	بو منوال ایله بونلار دوز دؤرد ایل بیر یاستیغا باش قویوب بوردا دولاندیلار.	o2	book3
8506	آنجاق نه قدر کی، دون سنده‌دی، او هئچ بیر یئره گئده بیلمز.	o2	book3
8520	قیز دا گئجه شاهزاده مطلبی یوخویا وئریب هر یئری آختارمیشدی، دونو تاپا بیلمه‌میشدی.	o2	book3
8534	قاری بایاق ها تاپپیلتی ایله قورخودان ییخیلیب اؤزوندن گئتدی.	o2	book3
8548	فیکیرلشدی کی، گئدیم بازارا، گؤروم بو شهرده لاپ قوجا آدام کیمدی.	o2	book3
8562	قاباخکیلار کیمی قوجا مطلبی قویدو آرخا سبدینه، اوستونه ده بیر شاققا ات باغلاییب آتدی در‌یه.	o2	book3
8576	شاهزاده مطلب گؤردو کی، بونلار بونو سسسیز، صداسیز یئیه‌جکلر.	o2	book3
8590	سن گرک بو داوادا باجاریب قارا ایلانین ساغ گؤزوندن اوخونان ووراسان.	o2	book3
8604	بو دا ناتاراز کیمی گئدیب ديَدی آغ ایلانین قویروغونا.	o2	book3
8618	مطلبی گتیرن آغ ایلان احوالاتی اونا دئدی.	o2	book3
8632	دئییرلر کی، او گوندن همین پاپاق کئچدی بنی-آدملرین الینه.	o2	book3
8646	شاهزاده مطلب ده بیر طرفدن ایلیشدی چؤر‌یه.	o2	book3
8660	خنجرینی چکدی، تلیسی شاهزاده مطلبین باشیندان گؤتوردو کی، بوینونو وورسون، بیردن تیترییب خنجر الیندن دوشدو.	o2	book3
8674	تاجیر ایلیاسی اؤز اوغلو کیمی ایسته‌ییردی.	o2	book3
8688	من دونیادا اوچ شئیی یاخشی تانیییرام.	o2	book3
8702	تاجیر آلیش-وئریشینده اولسون، ایلیاس دا قوللارین ایچینده اولسون، سنه کیمدن دئییم، بیزیم بو شهرین جاوان پادشاهیندان.	o2	book3
8716	اؤزو ده امر ائله‌دی کی، بوندان سونرا من یئین خؤرکدن ایلیاسا دا وئرین!	o2	book3
8730	همین آلماسا قیمت قویانلار کی، دئییردیلر بو آلماسین قیمتی یوخدو، هامی اوتاندی، باشینی آشاغی سالدی.	o2	book3
8744	– گئت، خانیما دئ کی، پادشاه گلیب.	o2	book3
8758	– خانیم دئییر کی، بیر اینه‌ییم وار، نه آریقدی، نه کؤک؛ اؤلدورسم نه قدر پییی چیخار ؟	o2	book3
8772	پادشاهنان وزیر ایشی بئله گؤروب تئز بیر تهر اؤزلرینی قیزین باغچاسینا سالدیلار، آغاجلارین آلتیندا گیزلندیلر.	o2	book3
8786	خانیملا ایلیاس اؤپوشدولر، گؤروشدولر، سونرا گیردیلر ائوه.	o2	book3
8800	آمّا اوخ ایلیاسا ديَمیردی، بوینونون، قولتوغونون آلتیندان کئچیردی.	o2	book3
8814	– پادشاه ساغ اولسون او آتلی کی، کئچدی، ناری ووردو یئره، نار داغیلدی، همین قیزدی.	o2	book3
8828	– ایلیاس، سن نه بیلدین کی، من چؤرکچی اوغلویام ؟	o2	book3
8842	سن یوز یاشا، من ایکی اللی.	o2	book3
8856	گرک قوجا مونجّیمی گؤتوروب گله‌سن حوضوروما.	o2	book3
8870	ائله کی، چای-چؤرک یئییب توققالاری‌نین آلتینی مؤحکملندیردیلر، مونجّیم دئدی:	o2	book3
8884	او، بؤیویوب اون دؤرد یاشینا چاتان کیمی سنی اؤلدوره‌جک.	o2	book3
8898	بیردن یادینا دوشدو کی، اوروم شهرینده درویشدن بیر صاندیق آلمیشدی.	o2	book3
8912	ائله یاخشی اولدو، گؤتورک بونو قیزلیغا.	o2	book3
8926	– وزیر، بو آخشام سیزه گله‌جیم.	o2	book3
8940	بیر گون وزیر دوروب گلدی قوقوز پادشاهین یانینا، دئدی:	o2	book3
8954	من ده سنین اوچون قوقوز پادشاه دئییلم کی، ناردان خانیمین دردیندن سارالیب سولام، عاجیز قالام.	o2	book3
8968	بو طرفدن ده وزیری چاغیریب دئدی:	o2	book3
8982	بو دفعه‌‌ یوخودا گؤردو کی، گؤیدن بیر ملاکه ائنیب ديَدی اورگی‌نین باشیندان.	o2	book3
8996	بیر گون یئنه ده قوقوز پادشاهین عشقی جوشا گلدی.	o2	book3
9010	اییلیب پنجره‌دن گؤردو کی، بو ائوین باشیندا قوجا بیر کیشی آلتیندا دؤشک، دالیندا بالیش، یورغانی دا قورشاغاجان سریییب اؤزونه، اوتوروبدو.	o2	book3
9024	ناردان خانیم آلیب چؤرکنن بالی قویدو قاباغینا، بیر تیکه یئییب، الینی سوفر‌دن چکدی.	o2	book3
9038	او زامان پادشاه هله جاوان ایدی.	o2	book3
9052	قوقوز پادشاهین آجیغی توتوب منی زیندانا سالدی.	o2	book3
9066	او قاپی منیم، بو قاپی سنین، گزیب هر پنجره‌دن باخیب بیر تزه سؤز اؤیره‌نیردی.	o2	book3
9080	یئریدی ایره‌لی، گؤردو کی، قوقوز پادشاهدی، قوجاغیندا اوچ آیلیق اوشاق.	o2	book3
9094	جاماعت هر یئردن ناردان خانیما مین تسبئح لعنت اوخودولار.	o2	book3
9108	لاله‌لر گول آچیب، بولبوللر جه-جه وورور، دونیادا نه ایسته‌ییرسن، هانسی مئیو‌‌نی دئییرسن بو باغدادی.	o2	book3
9122	ناردان خانیمین بوغازی‌نین یولو قورویوب دینمه‌دی.	o2	book3
9136	مورتوض گلیب ناردان خانیمین یانینا، دئدی:	o2	book3
9150	ناردان خانیم زرنیگارین یانینا گلیردی، گؤردو کی، مورتوضو دوستاق‌خانایا آپاریرلار.	o2	book3
9164	پادشاه دایانا بیلمه‌ییب ییخیلدی یئره.	o2	book3
9178	گؤردو کی، شام ایشیغیندا بوردا بیر جاوان یاتیبدی.	o2	book3
9192	– ای زرنیگار، بیل و آگاه اول، من قیزام.	o2	book3
9206	گؤردولر کی، قیلینجدان بیر شئی چیخمادی، ال آتدیلار توپپوزا.	o2	book3
9220	ناردان خانیم بو شهرین ده پادشاهینی اؤلدوروب، قوشونلارینی اؤزونه تسلیم ائله‌دی، سونرا اؤز آتاسینی بوردا پادشاه تیکیب، قاییدیب گلدی مورتوضون یانینا.	o2	book3
9234	یومورتانین قابیغی او قدر نازیک ایدی کی، داوام ائله‌مه‌ییب ازیلدی.	o2	book3
9248	حسن ده اوشاقلارا قوشولوب مئشه‌یه گئتدی.	o2	book3
9262	بندرپوش پادشاهی ویلایت ایچریسینده ان مشهور بیر پادشاه ایدی.	o2	book3
9276	کاشکاش پهلوان پری خانیمدا بو جور گؤزللیگی گؤرن کیمی کؤنول الدن وئریبن ایذینسیز باغا داخیل اولدو.	o2	book3
9290	پادشاه کاشکاش پهلوانین آدینی ائشیدن کیمی قورخو دوشدو جانینا.	o2	book3
9304	ایسته‌ییردی کی، قاییدیب گئده، گؤردو کی، کوچه‌نین اورتالیغیندا ایکی اوشاق آشیق-آشیق اویناییر.	o2	book3
9318	اگر بیر آز دا برک دانیشسا، ایکی بارماغی‌نین آراسیندا سیخیب سویونو چیخارداجاق، قورخا قورخا دئدی:	o2	book3
9332	– نه اوچون منی اونون قاباغینا گؤندریرسن ؟	o2	book3
9346	حسن هانسی آتی میندی، آتین بئلی داوام گتیرمه‌دی، سیندی.	o2	book3
9360	قوش قوشلوغو ایله اونون آدینی چکه بیلمیر.	o2	book3
9374	– ای جاوان، نه مقصدنن، کیم طرفیندن گلمیسن ؟	o2	book3
9388	کاشکاش بونو گؤرنده اونلارین یانینا گلیب دئدی:	o2	book3
9402	نئچه گون، نئچه گئجه یول گلیب، چاتدیلار بولاق باشینا.	o2	book3
9416	– ای جاوان، غم یئمه، بو دقیقه سنی معشوقنه یئتیر‌رم.	o2	book3
9430	بیر تپیک قاپییا چکدی، قاپی لای‌بالای آچیلدی.	o2	book3
9444	قیز، گل منه، قیز ناله چکیب دئییر کی، ایستمیرم.	o2	book3
9458	کل حسن دوشدو پرزاد خانیمین دالینجان.	o2	book3
9472	باخ او چوبوقلارنان منی دؤیوب، چیخیب گئدیر.	o2	book3
9486	گؤردو بورا بالاجا بیر قالاچادی، آمّا قاپیسینا سککیز یئردن مؤهور وورولوب.	o2	book3
9500	پادشاه امر وئردی کی، بندرپوش خالقی شادلیقنان کل حسنین قاباغینا چیخسینلار.	o2	book3
9514	– ای حسن، بیل و آگاه اول، من سنینم، سندن ده آیریلان دئییلم.	o2	book3
9528	بیر آز سود امیزدیریب کل حسنین آغزینا، کل حسنی آییلتدی.	o2	book3
9542	دئیرلر کی، آنانین عزیز اوغلو حامبال اولار.	o2	book3
9556	بیر گون بئله، ایکی گون بئله، بیر آی بئله، ایکی آی بئله، آخیردا آرواد دا، آنا دا دوردولار اوزونه.	o2	book3
9570	گل من سنی گؤتوروم اؤزومه اوغوللوغا.	o2	book3
9584	سیگزی پالتاری چیخارتدی، اؤز پالتارینی گئیدی، او بیری طرفدن اکیلدی بازارا.	o2	book3
9598	قوجا سلیمه بیر دسته آچار وئریب دئدی:	o2	book3
9612	من قالدیم قوجا بیر بیبیم وار ایدی، اونون یانیندا.	o2	book3
9626	– آده، منیم اؤزومون یئمه‌یه چؤرگیم یوخدو، سنی نئینیرم ؟	o2	book3
9640	داها اؤیرنمیشدیم، دوز گئتدیم، ائوی دانیشدیم، آلدیم.	o2	book3
9654	من هئچ بیر شئی دئمه‌دیم، اوزانیب یاتدیم.	o2	book3
9668	گؤردوم کی، قوللار ائوی تز‌دن ساتیبلار اونا، پولون دا آلیبلار.	o2	book3
9682	بیر آیریسینی آلدیم، او دا وفاسیز چیخدی.	o2	book3
9696	بیر گون گلیب ائوده اوزانمیشدیم، بیردن گؤزوم ساتاشدی دیوارا.	o2	book3
9710	آرخایین اولدو کی، یاتیب، جیبیندن بیر آلما چیخارتدی.	o2	book3
9724	من اؤلنده منی باخ بو گول آغاجی‌نین آلتیندا باسدیرارسان.	o2	book3
9738	من سویومو تؤکدوم، او ال-اوزونو یودو، سونرا دئدی کی:	o2	book3
9752	آی ائله تز‌جه چیخمیشدی، بیر ده گؤردوم بیر شئی ائله آنقیردی کی، بوتون آغاجلار تیتر‌دی.	o2	book3
9766	سونرا ائله کی، باشا دوشدولر کی، اؤلوب، باشلادیلار چئشنه.	o2	book3
9780	آغاج یئره، من ده کلّه‌‌-مایاللاق یئره.	o2	book3
9794	باشلادیم دوکانلارین قاباغی ایله گزمه‌یه.	o2	book3
9808	بو منوالنان بیر ایل بورادا قالدیق.	o2	book3
9822	داها اؤز شهرلرینده قالماییب، گلیب بورادا حامباللیق ائله‌ییر.	o2	book3
9836	ایکی-اوچ گون اؤزونو ساخلادی، قاپینی آچمادی.	o2	book3
9850	سلیم بیر ده گؤردو پادشاه اؤز تاجینی چیخارتدی، بونون باشینا قویدو، اؤزو ده باشلاییب بونا باش اییر.	o2	book3
9864	آز کئچدی، چوخ کئچدی، سلیم بو وزیری آلدی.	o2	book3
9878	قالدی معطل کی، گؤر‌سن بو نئجه اولان شئیدی.	o2	book3
9892	– اوغول، سن گل بو سؤزو سوروشما!	o2	book3
9906	لاپ باشدا بیر قیز اوتورموشدو، بیر قیز اوتورموشدو کی، یئمه، ایچمه، خط خالینا، گول جامالینا تاماشا ائله.	o2	book3
9920	بو منوالنان دوز اوتوز دوققوز گئجه قورتاردی.	o2	book3
9934	یئنه قوش یولدا قوندو بونون باشینا.	o2	book3
9948	او ساعت بارماغین دیشله‌دی کی، یقین پادشاهین قیزی اره گئدیب، اری ده اوزویو اوندان اوغورلاییب، چونکی او پادشاهین قیزیندا ائله بیر اوزوک اولدوغونو بیلیردی.	o2	book3
9962	سلیم بیر آز یئیندن سونرا خورد دوشدو.	o2	book3
9976	دونیادا پادشاه یوخ ایدی کی، بو هیند پادشاهیندان اینجیمه‌یه.	o2	book3
9990	– پادشاه ساغ اولسون، گل بیر دمیر صاندیق قاییر، قوناقلیق چاغیر، قوناقلیغا روم پادشاهی‌نین اوغلو احمدی ده چاغیر، وئر بی‌هوشدارینی اونا، سال صاندیغا، ایتیر گئتسین.	o2	book3
10004	بیر شله ییغیب، گؤتوروب گلیر بازارا.	o2	book3
10018	– من پول ایستمیرم، من اؤز اودونومو ایسته‌ییرم.	o2	book3
10032	گول بولبولو چاغیریر، بنؤوشه‌لر آچیب، آغاجداکی مئیو‌‌لر ديَیب، ائله بیل بهیشتین بیر گوشه‌سیدی.	o2	book3
10046	رضوان آروادینی گؤزله‌دی، گؤردو کی، آروادی گلیب چیخمادی.	o2	book3
10060	تئز آروادی نیسه‌نی هارایینا چاغیریب زور-گوجنن صاندیغی قویودان چیخاردیب، گؤتوروب گلدی ائوینه، دئدی:	o2	book3
10074	تئز گلرم، آمّا من گئدیب گلینجه ائودن باییرا چیخما، آروادی‌نین یانینا دا گیرمه.	o2	book3
10088	درویش بیر افسون اوخویوب قالخدی گؤیه.	o2	book3
10102	درویش باباسان، ایندی گئدیب بیر آلایی جئیران تاپیب گتیررسن.	o2	book3
10116	– پادشاه ساغ اولسون، بو نه اولان ایشدی ؟	o2	book3
10130	دور چیخ باییرا، بلکه بیر چاره ائله‌یه‌سن.	o2	book3
10144	نیسه اورگی آلیب جئیران اتی ایله برابر تؤکدو تاوایا.	o2	book3
10158	آمّا بونون باشی انسان باشیدی، بدنی جئیران بدنینه اوخشاییر.	o2	book3
10172	آمّا بیر بئله آدام تاپا بیلمه‌دی کی، آچیب اورک سیرّینی دئمه‌یه.	o2	book3
10186	نیسه جئیرانی گؤتوروب گئتدی پادشاهین یانینا.	o2	book3
10200	جئیران گئدن ماجالدا زرغووا اونا دئدی:	o2	book3
10214	زرغووا خانیم سحر تئزدن آتاسینا خبر گؤندردی کی، آتا، حکیم منه دئمیشدی کی، بو گونکو گون من نار باغینا گزمه‌یه چیخیم.	o2	book3
10228	الانلیقدا سنین قیزین روم شهری‌نین گون‌باتان ائلینده بیر شهر وار، اوردادی.	o2	book3
10242	جئیران دوروب آیاغا، آینایا باخیب گؤردو کی، آغلاماقدان گؤزلری قیپقیرمیزی اولوبدو.	o2	book3
10256	نه جور آغاج ایسته‌ییرسن بوردا وار.	o2	book3
10270	آمّا چوخ مصیبت چکیب، چوخ پادشاهلار اؤلدوروب سونرا مورادا چاتارسان.	o2	book3
10284	تئز باشا دوشدو کی، زرغووا خانیمی آتاسی الیندن آلاجاق.	o2	book3
10298	– سن نئجه اولدو کی، گلیب بورایا چیخدین ؟	o2	book3
