NO	Sentence	ID	book_name
6587	– ای چپللر، مگر بیلمیرسیز کی، من باغدایام، بو کیمدی یاتیبدی.	o1	book3
6601	سحر دوروب ابراهیمه بیر دست پالتار گئیدیریب، پول وئریب گؤندردی حاماما، ابراهیم گئیینیب-کئجینیب، گلدی پرینوشون یانینا.	o1	book3
6615	پادشاه تئز دوروب آیاغا، گئدیب چیخدی تاختینا، وزیری چاغیرتدیریب دئدی:	o1	book3
6629	امر وئردی کی، ابراهیمی ساخلاسینلار، اؤزو دوروب گلدی پرینوشون یانینا، گؤردو پرینوش ساغالیبدی.	o1	book3
6643	– یئددی داغ آلماسینی قیرخ گونه گرک گئدیب گتیرم.	o1	book3
6657	ابراهیمی دوز بیر آی روزیگار یانیندا ساخلاییب طیلسیم اؤیرتدی.	o1	book3
6671	بیردن یادینا دوشدو کی، درویش اوچون آلما گؤتوره‌جکدی، آمّا آلما اوچ ایدی.	o1	book3
6685	ابراهیم ایکی سئری ائنیب یئره قانادین سویا ووردو.	o1	book3
6699	درویش اولوب بیر قیرغی، باشلادی ابراهیمی اوولاماغا.	o1	book3
6713	بیر گون لـله بوتون مونجّیملری جمعله‌ییب، طاس قوردوروب، رمل آتدیریب ملیک ممدین باختینا باخدیردی.	o1	book3
6727	گولنار خانیم اوتورموشدو اؤز پنجره‌سی‌نین قاباغیندا، گلیب گئدنه تاماشا ائدیردی.	o1	book3
6741	گونه بیر منزیل، طی-منازیل، گئجه‌نی گونه قاتدی، گونو گئجه‌یه، اوچ آی تامام آت سوردو، اوچ آیین تامامیندا گلیب بیر قالاچایا چاتدی.	o1	book3
6755	گولنار خانیم ها فیکیرلشدی، یادینا دوشمه‌دی کی، دوشمه‌دی.	o1	book3
6769	نامه‌نی وئرمه‌میش قیز گولنار خانیمی تانیدی.	o1	book3
6783	گئجه دیو گلدی، گؤردو کی، قیز بیکئیف اوتوروب.	o1	book3
6797	آخیردا دیو گؤردو کی، قیز ال چکمه‌یه‌جک دئدی، ائوده بیر ال آغاجی وار، منیم جانیم او ال آغاجیندادی.	o1	book3
6811	هر نه قدر اللشدیسه، بونلاری توتا بیلمه‌دی.	o1	book3
6825	کارواندا بیر قیز وار ایدی، گولنار اوستونده‌کی قیزیللاری وئریب او قیزی آلدی، گئتدی قالاچایا.	o1	book3
6839	قیز دیل ایله ملیک ممدی آلدادیب گؤتوروب قاچدی.	o1	book3
6853	گلدی بو دَ‌ییرمانچی‌نین یانینا، دئدی:	o1	book3
6867	من یوخودا ملیک ممدین شربتین ایچمیشم.	o1	book3
6881	چیخدی مئیدانا کی، بیر خلعت آلسین.	o1	book3
6895	– دونن او خلینی شاهزاده‌یه سن گتیرمیسن ؟	o1	book3
6909	لوتو عباس بیر آز هنده-منده ائله‌مک ایسته‌دی کی، اوجوزلاشدیرا، قوجا دئدی:	o1	book3
6923	اونلار آخی ایکی ایله شرط کسمیشدیلر کی، گولنار گلمسه لـله‌نی اؤلدورسونلر.	o1	book3
6937	سیز ده ساغ اولون، من ده.	o1	book3
6951	درویش بیر آلما چیخاردیب پادشاها وئردی، دئدی:	o1	book3
6965	گونلر کئچدی، آیلار کئچدی، جانتیق بؤیومه‌یه باشلادی.	o1	book3
6979	آیا، گونه دئییر کی، سن چیخما، من چیخاجاغام.	o1	book3
6993	– آ کیشی، دوغروسون دئسم، جانتیق آچارلاری گؤتوروب اوتاقلاری آچمیشدی.	o1	book3
7007	اوندا گؤردو گون‌چیخان طرفدن بیر نریلتی، بیر گورولتو گلیر کی، یئر، گؤی تیترییر، آز قالیر قولاق توتولسون.	o1	book3
7021	– منیم آدیم دریایی-جاهانگیردی، یعنی دریانین ایچی منه قورو یئر کیمیدی.	o1	book3
7035	– بالا، بو شهرده سویون قاباغیندا بیر اژداها یاتیب، هر گئجه بیر قیز، باشیندا دا بیر نیمچه پلوو گؤندریرلر اژداهایا.	o1	book3
7049	– من اؤلومه گئدیرم، مندن ال چک، منله نه ایشین وار ؟	o1	book3
7063	بوتون شهر آدامی گلدی، گؤردولر کی، بونلار هئچ بیری دئییل.	o1	book3
7077	بلی، پادشاهین قیزینی گؤیده اولدوز تانییانا آد ائله‌دیلر.	o1	book3
7091	– بالا، شهرده سویون قاباغیندا بیر اژداها یاتیب، هر گئجه بیر قیزین باشیندا بیر نیمچه پلوو گؤندریرلر اژداهایا، اژداها قیزی یئییب قورتارانا کیمی شهره سو گلیر.	o1	book3
7105	بیر نئچه گون بوردا قوناق قالدیلار، سونرا جانتیق تک-تنها آتینا میندی، یولا دوشدو.	o1	book3
7119	بیر اوخ آتدی ديَمه‌دی.	o1	book3
7133	ائولری‌نین ده قیرخ پیلله‌سی واردی.	o1	book3
7147	پادشاه گؤردو کی، بودو، باغبان ائششه‌یین هوشلویا-هوشلویا گلیر.	o1	book3
7161	کوپه‌گیرن قاری گلیب جانتیقگیلین قاپیسیندا بیر تسبئح قیریب یئره تؤکدو، باشلادی اونو ییغماغا.	o1	book3
7175	– سن منیم جانیم، قارییا ديَمه!	o1	book3
7189	آمّا بو گون پری خانیم قاشقاباغینی ائله تؤکوب کی، هئچ اولمایان کیمی.	o1	book3
7203	یاواشجا اونون دؤشوندن داماری گؤتوروب دریایا آتدی.	o1	book3
7217	بودو، گؤیده اولدوز تانییانلا دریایی-جاهانگیر قیس-قیوراق گئییندیلر، یولا دوشوب سوراق باسوراق گلیب جانتیقین ائوین تاپدیلار.	o1	book3
7231	ائله کی، پادشاه گؤردو، تئز ایکی پهلوان گؤندردی کی، گئت، او مال بوراخانلاری اؤلدور.	o1	book3
7245	بلی نه قدر کی، مال-دؤولت واردی، دده‌‌ مالی کیمی اوچ یئره بؤلدولر.	o1	book3
7259	– نه بیلیم، دئییر کی، کیم موشتولوق گتیرسه کی، اوغلون گلیر، اونو دونیا مالیندان غنی ائله‌یه‌جیم.	o1	book3
7273	پادشاه اوغلوندا بئله جورأتی گؤردو، تز‌دن قیرخ گون، قیرخ گئجه جانتیقه توی ائله‌دی.	o1	book3
7287	– هره‌سی‌نین بیر اوزون اؤزون یئ، بیر اوزون ده هر آروادی‌نین بیرینه وئر!	o1	book3
7301	شرطیمیز بو ایدی کی، اوغلانلاری‌نین بیرینی وئره‌سن منه.	o1	book3
7315	– گؤزل اوغلان، قشنگ اوغلان، من ده سنین کیمی بیر اوغلاندیم، همین بو درویش منی ده سنین کیمی آلدادیب گتیردی، یاندیریب اتیمدن، سومویومدن قیزیل قاییردی.	o1	book3
7329	ائله کی، خامیر حاضر اولدو، درویش بیر کونده آچیب وئردی اوغلانا کی، بالا، آل بونو وور تندیره.	o1	book3
7343	اوتاق باشدان آیاغا بئله قیزیل آدام بدنلری ایله دولو ایدی.	o1	book3
7357	ملیک جومشود کلّه‌‌نین دئدیکلرینه عمل ائله‌یندن سونرا آخیرینجی سودا باشینی یودو.	o1	book3
7371	دی باشلادی مسئله‌‌یه فیکیر وئرمه‌یه.	o1	book3
7385	آمّا قارووولچو-زاد چوخ ایدی دئین، فورصت تاپیب گؤروشه بیلمیردیلر.	o1	book3
7399	بلی، پادشاها خبر گلدی کی، قیزلاریندان سنه بخشاییش گلیب.	o1	book3
7413	طبیللر چالیندی، آداملار باشلادی پنجره‌نین قاباغیندان بیر‌به‌بیر کئچمه‌یه.	o1	book3
7427	بونو ائشیتجک پادشاهین کورکنلری آتلانیب، چیخدیلار اوو آختارماغا.	o1	book3
7441	اوّلا، هر‌نیزین بودونا بیر دامغا باسارام، ایکینجی ده کی، اووون باشین اؤزوم کسرم.	o1	book3
7455	اتین هئچ دادی دا یوخ ایدی.	o1	book3
7469	قوشون دسته‌لری بؤلوندو، مئیمنه وئریلدی بؤیوک کورکنه، مئیسره وئریلدی اورتانجیل کورکنه، داوا باشلاندی.	o1	book3
7483	گلدی، دره‌ده قاطیردان دوشدو، آیاقلارین باغلاییب ییخدی یئره، جیبیندن توکو چیخاریب توتوزدوردو اودا.	o1	book3
7497	پادشاه ها ایسته‌دی کی، گلیب اونا کؤمک ائدن بو اوغلانی بیر گؤروب تانیسین کی، کیمدی، آنجاق اوغلان چوخدان آرادان چیخیب گئتمیشدی.	o1	book3
7511	قیز اونون یاراسینی آچیب تزه‌دن دوا قویوب باغلادی.	o1	book3
7525	پادشاه گؤز گزدیریب گؤردو کی، او بیری کورکنلری یوخدو.	o1	book3
7539	– آی بالا، زامانا دؤنوب، جاماعت خاراب اولوب، بئله دورموشوق کوچه‌ده، سونرا قونوم-قونشودان بیری بیزی گؤرر، بی‌آبیر اولاریق، صاباح بیر سیجیرر‌مه سؤز قوشوب، بیر زورنا-قاوال چیخاردارلار کی، سنین ده آدین بدنام اولار، منیم ده.	o1	book3
7553	آخیردا گؤردو کی، یوخ، اگر بئله گئتسه اونسوز دا ملیک احمد قارداشی‌نین دردیندن اریییب-اریییب آخیردا بیر گون اؤله‌جک، چار-ناچار آخیردا روصخت وئردی.	o1	book3
7567	باخدی کی، بیر آت یانیندا بیر بالاسی، بیر آسلان یانیندا بیر بالاسی، بیر ده بیر زومرود قوشو یانیندا بیر بالاسی، بوردا باغلانیبلار.	o1	book3
7581	ایچری گیرنده باخدی کی، بوتون شهر قارا بایداقلارلا بزَنیب.	o1	book3
7595	– هئچ زاد جانیم، چیخمیشدیم اووا، بیر جئیرانا راست گلدیم، قووهاقوو- قووهاقوو بئله یوباندیم.	o1	book3
7609	آنجاق اوّلکیندن ده بؤیوک بیر انگله کئچدی.	o1	book3
7623	قاری اونون باشینا بیر چوبوق ووردو.	o1	book3
7637	– دئ گؤروم، گول سناوره نئینه‌دی، سناور گوله نئینه‌دی ؟	o1	book3
7651	باخدی کی، سناور قوجا بیر کیشیدی.	o1	book3
7665	اؤزونو ساخلایا بیلمه‌ییب سناور پادشاهدان سوروشدو:	o1	book3
7679	من فیکره گئتدیم، نئجه یعنی گئجه‌لر سحره کیمی مینیرسن.	o1	book3
7693	من ده اونون دالینجا اؤزومو ماغارایا سوخوب قارانلیق بیر بوجاقدا گیزلندیم.	o1	book3
7707	ائله قاپییا یئتیشنده گول خاپدان منیم باشیما آغاج ووروب دئدی:	o1	book3
7721	بونو یقین آروادی گول بو حالا سالیب.	o1	book3
7735	ایندی بالا، بیل، گؤر، گول سناوره نئینه‌ییب، سناور گوله نئینه‌ییب ؟	o1	book3
7749	نه قدر طبیب، طیلسیم، جادو ائلتدیریردیلرسه، هئچ بیر فایدا وئرمیردی.	o1	book3
7763	گلیب بونلار بیر داغین اته‌یینده دوشرگه ائله‌دیلر.	o1	book3
7777	سیاحتدن قاییدیب ایشی بئله گؤرنده باخدی کی، اونو دا اؤلدوره‌جکلر، باشینا بیر آز آدام ییغیب چکیلدی داغا.	o1	book3
7791	بو خبر کی، یاییلدی اطرافا، پادشاهین اوغلو تاپیلیب، اؤز عمیسی‌نین یانیندادی، بونلارین گوجو بیر آز دا آرتدی.	o1	book3
7805	سن اولاسان بیر، دوشمن اولا دریایی-عمّان.	o1	book3
7819	بؤیوک اوغلان قاباغا یئریدی، زمین ا‌دب اؤپدو، پادشاه دا اونا یول خرجی وئریب مورخّص بویوردو.	o1	book3
7833	بیر هئیبه بونلاردان دولدوروب یولا دوشدو.	o1	book3
7847	اولا بیلر کی، بونون بیرینی ده عمیم تاپمیش اولا، اورگینده قطع ائله‌دی کی، ایکینجیسینی ده تاپمامیش ائوه دؤنه‌سی دئییل.	o1	book3
7861	بیر داغین اته‌ییندن کئچنده بیر ده بیر سس ائشیتدی.	o1	book3
7875	بیر سس-کوی قالدیردیلار کی، دای نه بیلیم نئجه.	o1	book3
7889	سبدین بیرین گؤتوردو، فیکیرلشدی کی، آی دیلی-قافیل، هئچ انصاف دئییل کی، من بو سبدلرین بیرین ده عمیمه آپارمایام.	o1	book3
7903	اونون یانینا قوش قوشلوغو ایله دوشه بیلمز.	o1	book3
7917	بیر قدر کئچندن سونرا سس-سمیر کسیلدی.	o1	book3
7931	شیرزاد چیخدی، قیزی آچدی، آلدی یهر قاشینا، دوشدو یولا.	o1	book3
7945	بلی، بیرینجی دیولرین قالاچاسی گؤروندو، آغ قوش دئدی:	o1	book3
7959	گئدیب شهره چاتاندا، گؤردو بیر قوجا کیشی دایانیب.	o1	book3
7973	– اوندان سوروشون گؤرک، من اونا نه پیسلیک ائله‌میشم ؟	o1	book3
7987	سونرا آغ قوش بیر آه چکیب دئدی:	o1	book3
8001	بؤیوک قیزین ایسته‌دیگینی تاپمامیشدی دئیین چوخ بی‌کئف ایدی.	o1	book3
8015	درویش اونو آپاریب او بیری اوتاقدا ساچلاریندان میخلادی دیوارا.	o1	book3
8029	دوردو آیاغا، گلدی گؤردو کی، یئزنه‌سی اوتوروب، آمّا تکدی، باجیلاری ائوده یوخدو.	o1	book3
8043	– جانیم قوربان، گؤزوم قوربان، من قیرخ گونون سفرینه گئدیرم.	o1	book3
8057	قیزلار احوالاتی بیزیم بیلدیگیمیز کیمی باجیلارینا ناغیل ائله‌دیلر.	o1	book3
8071	راست راه قوتونو سوردولر پادشاهین حیطینه.	o1	book3
8085	بیر گون سحر تئزدن قوتونون ایچیندن بئله بیر سس گلدی:	o1	book3
8099	بیرینجی قاتدان ایکینجی قاتا چیخان پیللکانین هر پیلله‌سینه او طرف بو طرفلی ایکی دنه زینقیروو قاییرتدیریب قویموشدو کی، پیلله‌یه آیاق باسجاق زینقیلداییب سس سالیردی.	o1	book3
8113	اوردان، بوردان سوراقلاشیب اؤیرندی کی، بلی، بیر بئله قوتو بورا گلیب، ایچیندن ده اوچ قیز چیخیب.	o1	book3
8127	درویش قیزین بیر اوزونه باخدی، آجیقلی-آجیقلی دئدی:	o1	book3
8141	بونلارا هر نه وئردیلرسه قبول ائله‌مه‌ییب دئدیلر:	o1	book3
8155	بونون اؤزونه اوخشایان بیر ده بیر قیزی وار ایدی.	o1	book3
8169	تئز او پالتارلاری گئییندیردی اؤز قیزینا، آغزینا دا بیر دسته گول سوخدو.	o1	book3
8183	کیشی یاپیشدی اونون الیندن، بیر-ایکی آددیم یئریتدی، بیر ده باخدی کی، نه.	o1	book3
8197	کیشی نئجه کی، قیز دئمیشدی، آپاریب وئردی پادشاهین اوغلونا.	o1	book3
8211	اؤزوندن سونرا دونیادا بیر ولی عهد قویوب گئتمک اوچون دای مملکتده آرواد قویمادی، هامیسینی آلدی.	o1	book3
8225	بیر ده آییلدی کی، هئچ زاد یوخدو.	o1	book3
8239	بیر یاشا چاتاندا اون یاشیندا اوغلانا اوخشاییردی.	o1	book3
8253	آنجاق باخدی کی، هئچ بیر شئی چیخمیر.	o1	book3
8267	آتانین دا بصیرتی باغلانیب، ایشین اصلینی گؤرمور.	o1	book3
8281	سن دئمه اوغرولار گئجه گلیب هامیسینی آپاریبلار.	o1	book3
8295	بیرجه قیرخینجی گون بیزیم بیر گونلویه ایشیمیز اولاجاق.	o1	book3
8309	الله آداما بئله نؤکرچیلیکدن چوخ قیسمت ائله‌سین.	o1	book3
8323	اوردا نه ایش گؤرمک لازیمدی، من سنه دئیه‌جیم، سونرا دا کی، یول وار، سنه گؤرسه‌دجیم، دوشوب گله‌جکسن، گئده‌جییک ائوه، یئنه کئیفه باشلایاجاییق.	o1	book3
8337	دئمه بو قوجا همیشه بئله‌جه نؤکر توتوب، اوتوز دوققوز گون یئدیردیب، ایچیردیب، آخیردا باشینا بئله کلک آچارمیش.	o1	book3
8351	یاواش-یاواش سورونوب بیردن توتدو تولکونون دال آیاقلاریندان.	o1	book3
8365	دوروب، آجلیغینی چوخ بیلمه‌سین دئیین توققاسین برکیدیب یولا دوشدو.	o1	book3
8379	قاری‌نین اوچ اوغلو وار ایدی.	o1	book3
8393	بیر گون قاری شاهزاده مطلبه‌‌ اوزون توتوب دئدی:	o1	book3
8407	باشینی قالخیزیب گؤردو آغاجین باشیندا یئکه بیر قفس وار، ایچینده بیر آدام.	o1	book3
8421	سنین داییلارین دوز یئددی ایلدی کی، منی بوردا دوستاق ائله‌ییبلر.	o1	book3
8435	ایللاه او سویونماق ایسته‌مه‌ین بالاجا قیز.	o1	book3
8449	– یاخشی، سن اؤزونه بیر آز فیکیر وئر، یاخشی اول، من سنه کؤمک ائلرم.	o1	book3
8463	دالینا باخمادان دوز گتیریب وئررسن دونو منه.	o1	book3
8477	دای سن منیم اولدون، من سنین.	o1	book3
8491	صاباحیسی توی ائله‌ییب اونلاری سالدیلار گرده‌یه.	o1	book3
8505	آخیری او بیر گون فورصت آختاریب قاچاجاق.	o1	book3
8519	– آی بالا، سن نییه تویا گئتمیرسن ؟	o1	book3
8533	بونو دئییب اوچو ده اوچوب گئتدیلر.	o1	book3
8547	مطلب آوارا-سرگردان گزه-گزه گلیب چیخدی بیر شهره.	o1	book3
8561	اؤزونو ده خام قله‌مه وئریردی.	o1	book3
8575	گونه بیر منزیل، طی منازیل گلیب چاتدی همین خالاسی‌نین ویلایتینه.	o1	book3
8589	هانسی ایلان باسسا او طرف باسمیش حِساب اولونور.	o1	book3
8603	شاهزاده مطلب دیزه کیمی اولدو داش.	o1	book3
8617	بونون ایچینده خَیتی نازیکلیگینده یاشیل بیر ایلان وار.	o1	book3
8631	اونو باشینا قویاندا سنی هئچ کس گؤرمه‌یه‌جک، آمّا سن هامینی گؤره‌جکسن.	o1	book3
8645	قیز اوشاقلاری اووودوب، گتیردی اورتالیغا چؤرک قویدو.	o1	book3
8659	منیم نیشانلیمی اوغورلایانی من اؤزوم گرک اؤلدورم.	o1	book3
8673	بو تاجیرین ایلیاس آدلی بیر قولو وار ایدی.	o1	book3
8687	بیر ده کی، سنه نه پول وئر‌جکلر کی، من اونو الیمده مایا ائله‌ییم ؟	o1	book3
8701	تاجیر ده همین پولو الینده مایا ائله‌ییب آلیش-وئریشینه باشلادی.	o1	book3
8715	پادشاهین ایلیاسدان چوخ-چوخ خوشو گلدی، دئدی:	o1	book3
8729	آلماس سینان کیمی ایچیندن تورپاق تؤکولدو.	o1	book3
8743	بلی، پادشاه گلیب قیزین قاپیسینی دؤیدو، قوللوقچو قاپییا گلدی.	o1	book3
8757	– گئت، خانیما دئ کی، وزیر گلیب.	o1	book3
8771	پادشاهنان وزیر لاپ معطل قالدیلار، دئدیلر نه اولسون کی، بونو بیز ده دئیردیک ده.	o1	book3
8785	پادشاهلا وزیرین آغزی‌نین سویو آخیردی.	o1	book3
8799	چونکی بو سیرلری اؤیرنمک ایسته‌ییردی.	o1	book3
8813	– یاخشی، او مجمیی مسئله‌‌سی نه ایدی ؟	o1	book3
8827	ایندی سن دوغرودان دا چؤرکچی اوغلوسان.	o1	book3
8841	بیری منیم، بیری ناغیل دئیه‌نین، بیری ده اؤزومون.	o1	book3
8855	– وزیر، بو ایشی سنه حواله‌ ائله‌ییرم.	o1	book3
8869	ایلشیب مونجّیمین یانیندا، ایسته‌دی مونجّیمه دئیه کی، گلمیشم سنی آپارام.	o1	book3
8883	چوخ چکمه‌یه‌جک دونیایا بیر قیز اوشاغی گله‌جک.	o1	book3
8897	آمّا آچیب ساندیغین ایچینه بو گونه کیمی باخمامیشدی کی، گؤرسون بو ساندیغین ایچینده نه وار.	o1	book3
8911	– آرواد، بیزیم نه قیزیمیز، نه ده اوغلوموز وار.	o1	book3
8925	آرادان بیر نئچه مدت کئچندن سونرا قوقوز پادشاه ناردان خانیما محبتینی سالیب اورگینده دئدی:	o1	book3
8939	نئچه گون، نئچه گئجه دیوان ایشینه باخماییب، بیر یانی اوسته یاتیب ناردان خانیمین عشقیندن دلی-دیوانه اولدو.	o1	book3
8953	گون کئچدی، هفته دولاندی، بیر گون پادشاه باغدا گزیب دولانیردی، گؤردو کی، کوچه‌ده ایکی اوشاق آشیق آشیق اویناییر.	o1	book3
8967	کئچله بیر قیزیل وئریب یولا سالدی.	o1	book3
8981	پادشاه غضبلندی، امر وئردی کی، سحرنن ناردان خانیمین بوینو وورولسون.	o1	book3
8995	قوقوز پادشاه خزینه‌دن پول آییریب، ایکی دنه دایه توتوب دوغان آروادلارین قیز اوشاقلارینی ییغیب بو تزه عمارتده ساخلاماقدا اولسون، سنه خبر وئریم کیمدن، ناردان خانیملا قوقوز پادشاهدان.	o1	book3
9009	آمّا شهرین قیراغیندا بیر ائو وار، بوردا چالغیدی، اوخوماقدی، کئیفدی.	o1	book3
9023	قوجا الینی اوزادیب یانینداکی صاندیغین ایچیندن بیر پارچا قورو چؤرک، بیر نلبکی بال گؤتوروب اوزاتدی ناردان خانیما.	o1	book3
9037	آلیب عرب قیزینی دا آلیب اؤزومله گتیردیم.	o1	book3
9051	صبر ائله‌یه بیلمه‌دیم، آغزیمدان بیر نئچه پیس سؤز چیخارتدیم.	o1	book3
9065	آخشام اولان کیمی یئنه ناردان خانیم گئیینیب پهلوان پالتاری، دوشدو بو شهره.	o1	book3
9079	گزیب دولانیردی، گؤردو کی، بیر یئردن ایشیق گلیر.	o1	book3
9093	بوتون سیزین قیز اوشاقلارینیزی اوغورلایان بودو.	o1	book3
9107	گیریب شهره گؤردو کی، بوردا بیر باغ وار، گل گؤره‌سن.	o1	book3
9121	– ای احمد، سئویرم سنی، گرک منی آلاسان.	o1	book3
9135	ناردان بئله دئینده مورتوض چکیلدی در‌نین ایچینه.	o1	book3
9149	بئله دئینده زرنیگار خانیمین آجیغی توتوب مورتوضو سالدی زیندانا.	o1	book3
9163	تئز اؤزونو یئتیریب باغا، گلیب چاتدی مورتوضون ائوینه، باخیب پنجره‌دن گؤردو کی، باغبان اوغلو مورتوض بیر قیزنان یاتیبدی کی، دونیادا هئچ میثلی یوخدو.	o1	book3
9177	هاچاندان-هاچانا بیر دئشیک آچیب کئچدی او بیری اوتاغا.	o1	book3
9191	وزیری اونون یئرینه پادشاه تیکیب، زرنیگار خانیمین یانینا گئدیب دئدی:	o1	book3
9205	آخیردا قوقوز پادشاه مئیدانا گلیب ناردان خانیملا قیلینج با قیلینج گلدی.	o1	book3
9219	– سن حیا-آبریندان اؤتری منی نار ائله‌ییب ساتدین، منی نار ائله‌ییب ساتدین، منی بو پادشاهین الیندن قورتاردین، من ده گرک سنی قورتارام.	o1	book3
9233	قوش قاناد چالیب شله‌نین اوستوندن قالخاندا بیر ایری یومورتا سالیب قالخدی هاوایا.	o1	book3
9247	بوتون بندرپوش اهلی بؤیوکدن کیچییه قویون آپاریب، مئشه‌ده سرین بولاغین باشیندا کسیب، یئییب-ایچیردیلر.	o1	book3
9261	آل خبری کیمدن، بندرپوش ویلایتی‌نین پادشاهیندان.	o1	book3
9275	بو باغین ایچینده جئیران میثالی بیر قیز ساللانا-ساللانا یوز ناز-غمزه ایله قیرخ قیزنان سئیر ائدیر.	o1	book3
9289	– پادشاه ساغ اولسون، سنین قیزینی کاشکاش پهلوان آپاریبدی.	o1	book3
9303	چاتیب بندرپوشا، شهری گزیب دولاندی، آنجاق احمد اوغلو کل حسندن بیر سوراق تاپمادی.	o1	book3
9317	وزیر گؤردو کی، بو آدامین گؤزلریندن جین چیخیر.	o1	book3
9331	– ای اوغلان، من سنی کاشکاش پهلوانین قاباغینا گؤندرسم گئدرسنمی ؟	o1	book3
9345	تؤوله‌ده آت قالمادی، منده ده قول-قیچ.	o1	book3
9359	– قاری ننه، کاشکاش پهلوان هانسی ویلایتده اولور ؟	o1	book3
9373	– ای نازَنین، من کاشکاش پهلوانی گزیرم.	o1	book3
9387	کاشکاش پهلوان قوشون لشکرنن باغا داخیل اولدو، گؤردو کی، پاهو، پری خانیم باغدا، یانیندا دا بیر پهلوان.	o1	book3
9401	کل حسن پری خانیملا برابر آتا مینیب یولا دوشدولر.	o1	book3
9415	کل حسن چوخ نازیک ‌اورک ایدی، جاوانا دئدی:	o1	book3
9429	قاری بئله دئینده کل حسن آجیغی توتوب ال آتدی قارییا، گؤتوروب ائله چیرپدی یئره کی، قاری خورد-خشیل اولدو.	o1	book3
9443	گؤردوم کی، بیر اورتا سینّیده پهلوان، الینده قیزیل گول آغاجیندان بیر چوبوق، قاباغیندا لوت آنادان­گلمه بیر قیز.	o1	book3
9457	آلیب جیلدی چکدی اینینه، اولدو جئیران، دئدی:	o1	book3
9471	هر گئجه دوروب گلیر، ایسته‌ییر کی، منه حرام قاتسین، من قویمورام.	o1	book3
9485	گؤردو شهر اهلی یاتیب، آمّا بیر طرفدن ایشیق گلیر.	o1	book3
9499	پری خانیمین آتاسی اوچون خبر یوللادی کی، قیزی گلیر.	o1	book3
9513	شرف خانیم کل حسندن بو سؤزو ائشیدن کیمی گؤزوندن یاش آخیدیب دئدی:	o1	book3
9527	باشلادی کل حسنین آغزینی یالاییب، زهرین چکمه‌یه.	o1	book3
9541	تاجیرین آمان-زامان بیرجه عزیز-خلف بیر اوغلو وار ایدی، آدی سلیم ایدی.	o1	book3
9555	ائله بیر گونه دوشدو کی، گلین گلن گونون صاباحیسی بیر کؤپویو قالمادی.	o1	book3
9569	گوندوز ایشله‌ییریک، گئجه دیشله‌ییریک، دولانیریق.	o1	book3
9583	سلیم ائله زنگین سسین ائشیتجک یولون اورتاسیندا تایی دالیندان سالیب، بیرباش یویوردو ائوه.	o1	book3
9597	ائله شوشه بند اوتاقلار وار کی، لاپ ائله بیل قصردی.	o1	book3
9611	من ایکی یاشیمدا اولاندا دده‌‌م ده، آنام دا اؤلدو!	o1	book3
9625	قاپاغی قالدیردیم، بیر ده باخدیم نه ؟	o1	book3
9639	– بو شهرده هانسی ائوده یاشاماق ایسته‌ییرسن ؟	o1	book3
9653	قیز مندن شوبهه‌لندی، توتدو یاخامدان کی:	o1	book3
9667	ایسته‌دیم گیرم، قویمادی، منه بیر کاغیذ گؤستردی.	o1	book3
9681	من چوخ اورگی یومشاق آدام ایدیم، اؤلدورمه‌دیم، آپاردیم بوشادیم.	o1	book3
9695	بو ایشین اوستوندن بیر نئچه واخت کئچدی.	o1	book3
9709	درویش یوخولایاندان سونرا قیز اونو بیر سیلکله‌دی.	o1	book3
9723	بلی، بونو دا یودولار، کفنله‌دیلر، باسدیردیلار.	o1	book3
9737	بیر گون بیر تاجیر مندن سو ایسته‌دی.	o1	book3
9751	گؤردوم کی، جاناوار اولاییر، تولکولر قیشقیریر، آییلار آنقیریشیر، بیر قیامتدی گل گؤره‌سن.	o1	book3
9765	اوّل-اوّل هئچ بیری اونون یانینا گئتمه‌یه جسارت ائلمیردی.	o1	book3
9779	بیر او یان ائله‌دی، بیر بو یان ائله‌دی، آغاجی قوپارتدی.	o1	book3
9793	گزه-گزه آختاریب صرّاف بازاری تاپدیم.	o1	book3
9807	بیر گون فیکیرلشدیم کی، آنامی دا گتیریم یانیما.	o1	book3
9821	ائله من گئدیب مئشه‌ده ایتندن سونرا، بونون دا گمیسی باتیر، بوتون مال دؤولتی گئدیر، اؤزو بیر تهر قورتاریر.	o1	book3
9835	باخدی کی، نئجه کی، قوجا دئمیشدی، دوغرودان دا بو اوتاغین قاپیسینی هؤروب.	o1	book3
9849	بونو بیرباش گتیردیلر دوز پادشاهین قاباغینا.	o1	book3
9863	همین او آرواد کی، تاجین چیخاردیب بونون باشینا قویموشدو، اونو ائله‌دی اؤزونه وزیر.	o1	book3
9877	سلیم بیر گون، ایکی گون، باخدی کی، قریبه شئیدی، بورادا هامی نه قدر کی، کیشی وار، باشدان-آیاغا قارایا بویانیب.	o1	book3
9891	– یاخشی، ایندی کی، بئله اولدو، سنین قیمیرین توتوب، ال چکمیرسن، اوندا جمعه گونو سنه دئیرم.	o1	book3
9905	صف ووروب دؤوره قوردولار بو آغاجین دیبینده.	o1	book3
9919	صاباحیسی یئنه مجلیس ائله‌جه قورولدو.	o1	book3
9933	سلیمی ده شهردن چیخاردیب قوودولار کی، چیخسین گئتسین.	o1	book3
9947	اؤز قیزی ایله قاییدیردی، گؤردو شهرده هئچ کس یوخدو.	o1	book3
