NO	Sentence	ID	book_name
6231	خان-خانی-چین سیماندان چوخ نیگاران قالیب، امر وئردی کی، چادیرلار ییغیلسین، قاطیرلار یوکلنسین.	m1	book3
6245	وزیر بئله مصلحت گؤردو کی، قوناقلیق چاغیریب، همین قوناقلیغا دا سیمانی چاغیرسینلار.	m1	book3
6259	گزیب سیمانی تاپدی، گؤردو کی، قاباغیندا بؤیوک بیر پنجره وار.	m1	book3
6273	گئجه واختی آییلیب، اؤزون سالیب نار باغینا.	m1	book3
6287	قوشون آلیب خان-خانی-چیندن، اوز قویدو اوجوبینیخ پادشاهی‌نین تورپاغینا.	m1	book3
6301	سیمان پهلوانلا باشلادی قیلینج داواسینا، هره بیر نئچه قیلینج چالیب، گؤردولر کی، قیلینجدان هئچ شئی چیخمادی، ال آتدیلار گورزه، باشلادیلار گورز داواسینا.	m1	book3
6315	وزیرله اوجوبینیغین باشین آتدی خان-خانی-چینین قاباغینا.	m1	book3
6329	قوللارینا ائله بیر قوووت گلدی کی، ال آتسایدی قاف داغینا، قاف داغینی یئریندن ترپه‌دردی.	m1	book3
6343	وزیرین قیزینی دا آدامزاددان آلیب، شهردن قوودو.	m1	book3
6357	خان-خانی-چینین قارداشی اؤز اوغلونا گوجلو قوشون وئریب گؤندردی.	m1	book3
6371	آمّا ائشیت جئیران جیلدینه گیرن قاریدان.	m1	book3
6385	خالچادان، ایپک یورغان-دؤشکدن اوغورلاییب، گؤتوروب گلدی.	m1	book3
6399	سیمان ایچری گیریب، گؤردو بیر باغدی کی، خان-خانی-چینین باغی بونون یانیندا هئچ ندی.	m1	book3
6413	چکیب قیلینجی باشلادی ایلانی دوغراماغا، چاتیب باشینا، ایسته‌دی ازه، قاری تئز یووا تاپیب گیردی، گؤزدن ایتدی.	m1	book3
6427	سیمان بو یاتماقلا ایکی گون یاتدی، آییلیب گؤردو کی، سیمورق باشی‌نین اوستونده دایانیب.	m1	book3
6441	پری­دوخ گؤردو کی، سیمان گلیر، نئچه واختدی قارا گئییب اوتورموشدو، قارانی سویونوب تئز گلین پالتارینی گئییب، اؤزونه زینت وئریب، چیخدی سیمانین قاباغینا.	m1	book3
6455	پادشاه اوغلونو چوخ ایسته‌دیگیندن، تئز-تئز اونو یوخلار.	m1	book3
6469	باش گؤتور بیر مدت ویلایتیندن چیخ، گئت!	m1	book3
6483	شاهزاده بیر چؤرک چیخاردیب اورتایا قویور.	m1	book3
6497	یاخین بیر واختا او قیزی سنه آلارام.	m1	book3
6511	آمّا اوغلان زیرکلیک ائدیب، بیر-بیر اون بیرینی ده اؤلدورور.	m1	book3
6525	آنجاق بؤلونمه‌میش بیر دوه، بیر قاطیر، بیر ده پادشاهین قیزی قالیر.	m1	book3
6539	من همین ایلانام کی، آتان یاخشیلیق ائدیب باشماق تاییندا منه سو وئرمیشدی.	m1	book3
6553	– مِهریبان آتا، من اره گئتمک ایستمیرم.	m1	book3
6567	سنه خبر وئریم کیمدن، باغبانین اوغلو ابراهیمدن.	m1	book3
6581	پرینوش دیزین ووروب یئره، بیر خئیلاق ابراهیمه باخدی.	m1	book3
6595	– خانیم، من بیر باغبان اوغلو، سن بیر شاه قیزی، من هارا، سن هارا ؟	m1	book3
6609	آد اولار کی، منی ناخوشلوقدان سن ساغالدیبسان، سونرا من سنینم.	m1	book3
6623	پادشاه ابراهیمدن خبر آلدی کی، نییه گلمیسن ؟	m1	book3
6637	ابراهیم راضی اولوب دوروب مورخّص اولدو پادشاه قوللوغوندان، اؤزون یئتیردی پرینوشا.	m1	book3
6651	ابراهیم برک یورولموشدو، چکیب آتین بیر سرین بولاغین اوسته یانجیدار ائله‌دی، اؤزو ده اوزانیب دینجلمکده اولسون، بیر وعده‌‌ گؤردو کی، بیر دره‌دن توستو چیخیب قالخدی هاوایا.	m1	book3
6665	قورخما، آغاجدا آلمالار دیل اولوب دئیه‌جکلر کی:	m1	book3
6679	اورادا بیر چای وار، او چایین ایچینده یانان اسکیلر وار کی، گئجه-گوندوز اژداهالار او اسکی‌نین قارووولونو چکیر.	m1	book3
6693	درویش پلنگ اولوب گلدی ابراهیمین برابرینه.	m1	book3
6707	یئددی گون، یئددی گئجه ابراهیم توی ائله‌ییب پرینوشو آلدی.	m1	book3
6721	لـله ملیک ممدی آختارا-آختارا گلیب چیخدی استانبولا.	m1	book3
6735	آخیردا وزیر زمینی-ادب اؤپوب دئدی:	m1	book3
6749	– بویور، گولنار خانیم، خوش گلمیسن، صفا گتیرمیسن.	m1	book3
6763	– گولنار خانیم، بیز اوچ باجی، اوچ قارداش دیوه اره گئتمیشیک.	m1	book3
6777	قیز نه قدر ائله‌دی کی، هانسی داغدا، دیو دئمه‌ییب آند ایچدی کی، او بیلمیر.	m1	book3
6791	قیز سحر احوالاتی گولنار خانیما خبر وئردی.	m1	book3
6805	گئت‌هاگئت، گئت‌هاگئت، گلیب چاتدی یئددی تپه قالاچاسینا.	m1	book3
6819	باری یاریلدی، گیردی ایچرییه، گؤردو ملیک ممد بیر قیزیل تاختین اوستونده یاتیب، آمّا یاریم‌جاندی.	m1	book3
6833	– من بورادا دوز قیرخ گوندو کی، سنی آییلتماق اوچون گئجه-گوندوز قرآن اوخویوب ختم توتورام.	m1	book3
6847	یازیق ملیک ممد ده بونا اینانیب باشلادی قاچماغا.	m1	book3
6861	بونلار بوردا قالماقدا اولسونلار، سنه کیمدن خبر دئییم، ملیک ممدله قیزدان.	m1	book3
6875	اؤزو ده تا لـله استانبولا گلن گوندن بئله باشینا گلن قضا-قدری باشلادی ناخیش ایله یازماغا بو خلچه‌نین اوستونه.	m1	book3
6889	بیرباش پادشاهین قوناق داشی‌نین اوستونه.	m1	book3
6903	– گرک بو ساعت خلی‌نین تایین تاپاسان.	m1	book3
6917	آمّا کی، نه قدر ائله‌دیلر، دَ‌ییرمانچی دئدی:	m1	book3
6931	ائله ایپی بوغازینا کئچیریردیلر کی، مشریق طرفدن باشدان دیرناغاجان توزا بولانمیش بیر قاصید گلدی.	m1	book3
6945	وار-یوخ بیر پادشاه وار ایدی.	m1	book3
6959	ائله کی، اوشاق آنادان اولدو، آرادان بیر آز کئچندن سونرا آرواد بیر دامار دا دوغدو.	m1	book3
6973	بیر گون پادشاهین آروادی یاتمیشدی، اوتاقلارین آچارلاری دا باشی‌نین اوسته ایدی.	m1	book3
6987	همیشه غملی-غصّه‌‌لی دولانیردی.	m1	book3
7001	– من اؤلسم ده، قالسام دا او قیزین دالینجا گئده‌جه‌یم.	m1	book3
7015	دئمه بونلار دا پری خانیمین دالینجا گئدیرلر.	m1	book3
7029	تئز قاری ننه‌یه بیر آز پول وئردیلر.	m1	book3
7043	قاری ننه پولو گؤردو، گلیب اوزاقدان اژداهانی جانتیقه گؤستردی، اؤزو ده تئز بورنون چکیب، تومانین دارتیب قاچدی.	m1	book3
7057	قانلی قیلینجی گؤیده اولدوز تانییانین باشی‌نین اوستونه قویدو، یاتدی.	m1	book3
7071	اودو کی، قیزی سیزه وئره‌جیم.	m1	book3
7085	اودو کی، تئز قارییا بیر آز پول وئردیلر.	m1	book3
7099	آیا، گونه دئییر سن چیخما، من چیخاجاغام.	m1	book3
7113	قوشون بوینوندا بیر دسته آچار وار.	m1	book3
7127	– ایندی جانتیق، منی آت دالینا، قاچ!	m1	book3
7141	ایشین ناتارازلیغیندان دئمه بو سو دا پادشاهین باغینا آخیرمیش.	m1	book3
7155	اؤزو ده بو سیرّی بیلمک اوچون کی، نه تهر اولوب قیشدا بیرجه بونون باغی اوزوم گتیریب، وزیری، وکیلی، کوپه‌گیرن، کوپه‌مینن قاریلاری باشینا ییغدی.	m1	book3
7169	ائله کی، پری خانیم قاری ننه‌نی ووردو، جانتیق دئدی:	m1	book3
7183	او سنی ایستسیدی اؤز آدینین معناسینی سنه دئیردی.	m1	book3
7197	ائله کی، قاری گؤردو جانتیق دوردو، تئز اؤزون یوخولوغا ووردو، خور-خور خورولدادی.	m1	book3
7211	باخیم بیر گؤروم منیم قارداشلاریم نه تهردیلر.	m1	book3
7225	ائله کی داماری جانتیقین دؤشونه قویدولار، جانتیق آسقیریب آییلدی، دئدی:	m1	book3
7239	اورادا دا دریایی- جاهانگیرین قاییناتاسی بونلارا چوخلو دؤولت وئردی.	m1	book3
7253	اوچ-دؤرد ایل بوندان قاباق، نه بیلیم هارا باش آلیب چیخیب گئدیب.	m1	book3
7267	– گئدین باخین، اگر اوغلوم گلسه، چوبانا خلعت خلعت اوستوندن، یوخ، گلمسه، چوبانی قییمه کیمی دوغراداجاغام.	m1	book3
7281	بیر گون بیر درویش گلدی قاپییا.	m1	book3
7295	پادشاه هردن اوغلانلاری‌نین بویونا باخیب فخر ائله‌ییردی.	m1	book3
7309	گئدیب گئجه‌نی اورادا یاتاریق، صاباح الله قویسا پادشاهین ایسته‌دیگینی ده گؤتوروب سنله برابر قاییداریق ائوینیزه.	m1	book3
7323	آمّا سن تندیرین اوستوندن دورما.	m1	book3
7337	بیر قیشقیریق قوپدو، بیر قیشقیریق قوپدو کی، نه دئییم.	m1	book3
7351	زومرود ده بیر بالاسینی ملیک جومشوده وئردی.	m1	book3
7365	باغبان باخدی کی، بیر کئچل اوغلاندی.	m1	book3
7379	گؤزلر قارا، قاشلار قارا، یاناقلار قیپقیرمیزی لاله کیمی، صیفت آغ­آپ‌پاق، ائله بیل کی، قایماقدی.	m1	book3
7393	– سیز دایانین، من بو ایشی ائله دوزلد‌رم کی، لاپ سیزین اورگینیزجه.	m1	book3
7407	– پادشاه ساغ اولسون، اونو حواله‌ ائله منه.	m1	book3
7421	پادشاه بونو گؤرجک دلی کیمی قالخدی آیاغا.	m1	book3
7435	تئز آتدان دوشوب، ائله هره‌سی بیرین نیشانلامیشدی کی، ملیک جومشود قالخدی آیاغا.	m1	book3
7449	بونلار گئدندن سونرا اوولاری اؤتوردو، آتی، قوشو، آسلانی دا آزاد ائله‌ییب، اووون باش آیاغینی گؤتوروب، گلدی ائوه.	m1	book3
7463	بیر ائله‌ییب ائله نلبه‌کینی یئرلی-دیبلی اؤتوردو ایچرییه.	m1	book3
7477	– گئت آتانین مئهترینه دئنن، منه ده بیر قاطیردان-زاددان وئرسین، من ده گئدیم داوایا.	m1	book3
7491	توزون ایچیندن بیر آتلی چیخدی یانیندا آسلان، باشی‌نین اوستونده زومرود قوشو، دوز بیرباش اؤزون ووردو دوشمن قوشونونون ایچینه.	m1	book3
7505	پادشاه ال‌اوستو جیبیندن دسمالینی چیخاریب اونون الینی باغلادی.	m1	book3
7519	– گئدین آخشام اوستو بالاخانانین ائیوانیندا اولون، گلیب اورادان کئچه‌جیم.	m1	book3
7533	پادشاه امر ائله‌دی ایندی ده او بیری کورکنلری‌نین بیرینی سامان دامینا، او بیریسینی ده تندیرسره کؤچوروب ملیک جومشودله کیچیک قیزی کؤچورتدو اؤز یانینا.	m1	book3
7547	ائله کی، درویش پادشاه اوغلو ملیک جومشودو آلدادیب آپاردی، پادشاه ها گؤزله‌دی اوغلان قاییتمادی، دئ اطراف-اکناف، اورا-بورا آداملار سالدی، جار چکدیردی، بوتون هر یئری الک-فلک ائله‌دی، اوغلان تاپیلمادی کی، تاپیلمادی.	m1	book3
7561	کلّه‌‌ دوغرودان دا اونو ائله ملیک جومشود بیلمیشدی.	m1	book3
7575	یئنه بیرینجی آغ سودا چیم، سونراکی قیرمیزی سودان یاناقلارینا سورت، قارا سودان قاشلارینا، کیرپیکلرینه چکیب سونرا گئدرسن.	m1	book3
7589	من اؤزومو بورادا نئجه قله‌مه وئریم ؟	m1	book3
7603	آی نه بیلیم آز قالمیشدیم سندن سونرا اؤزومو اؤلدورم.	m1	book3
7617	– آی بالا، قوربتده بیر اوغلوم وار، اوندان کاغیذ گلیب، بیر آدام تاپمیرام کی، بونو منیم اوچون اوخویا.	m1	book3
7631	بلی، ملیک محمّد آتین اؤزونو میندی، آسلانین اؤزو ده دوشدو بونون یانینا، زومرود ده اوغلانین باشی‌نین اوستونده یولا دوشدو.	m1	book3
7645	بیر نئچه گون سونرا زومرود قوشو بیر قالاچانین یانیندا دوشوب، ملیک محمّدی یئره قویوب دئدی:	m1	book3
7659	ملیک محمّد باخدی کی، قاباقجا ایپک یورغان-دؤشکده بیر ایت گتیردیلر.	m1	book3
7673	– من قیرخ اؤلکه‌دن باج-خراج آلان بیر پادشاه اوغلویام.	m1	book3
7687	ائله کی، گول آرخایین اولدو من یاتمیشام، منیم پالتاریمی گئیدی، قیلینجیمی چکیب اوچ دفعه‌‌ باشیمین اوسته سیلکله‌دی، سونرا یاواشجا قاپیدان چیخدی.	m1	book3
7701	دوزو بو منه چوخ آغیر گلدی.	m1	book3
7715	گؤزلدیم، قصّاب آخشام دوکانی باغلاییب ائوینه گئدنده من ده دوشدوم اونون دالینا.	m1	book3
7729	– اگر بو دفعه‌‌ ده گول فورصت تاپیب سنی حئیواندان-زاددان ائلسه، دا سنین درمانین یوخدو، آلا بو چوبوغو، بو دفعه‌‌ ده سن چالیش اونو بیر شئی ائله!	m1	book3
7743	ایندی کی، سن اؤیر‌نیب منه دئدین، آلا هامیسینی دیریلدیم وئریم سنه.	m1	book3
7757	بو طرفدن گؤردو کی، یوخ، پادشاهین اوغلو دا اولدو، دا پادشاه اؤلسه ده بونا بیر شئی چاتمایاجاق، قطع ائله‌دی کی، گرک پادشاهی اؤلدوروب اونون نسلینی یئر اوزوندن کسه.	m1	book3
7771	آرواد بونو ائشیتجک اوشاغی قارمالاییب اؤزون آتدی باییرا.	m1	book3
7785	بازوبندی اوخویوب گؤردو کی، اؤز قارداشی‌نین اوشاغیدی.	m1	book3
7799	قیز شیرزادی گؤرجک گلیب پلتی آچیب اونو دعوت ائله‌دی ائوه.	m1	book3
7813	آنجاق پادشاه شیرزادی اونلاردان چوخ ایسته‌ییردی.	m1	book3
7827	پادشاه اوغلونون آلنیندان اؤپدو، بیر آچار وئریب دئدی:	m1	book3
7841	بئله‌لیکله، دوز آلتی آی یول گئتدی، یئددینجی آیا دؤننده بیردن آت دایاندی، بیر فینخیریب آیاغین یئره دؤیدو، بیر ده کی، دؤنوب دالا باخیب کیشنه‌دی، اؤزون جمع‌لشدیردی.	m1	book3
7855	– من چیراغی سنه وئررم، آنجاق سن ده عوضینده منه بیر شئی وئررسن.	m1	book3
7869	شیرزاد باریدان آشیب گیردی محله‌یه.	m1	book3
7883	فیکیرلشدی کی، قوی بیر آز قاباقجا اؤزوم یئییم، سونرا دا بیر سبد آپاریم.	m1	book3
7897	بلی گلیب چاتا-چاتدایدی کی، یئنه آغ قوش کسدی اونون باشی‌نین اوستونو، دئدی:	m1	book3
7911	اییلدی، الین سالدی قیزین بئلی‌نین آلتیندان، بیر دفعه‌‌ گوج وئردی، هئچ بیر شئی چیخمادی.	m1	book3
7925	دوغرودان دا یاریم ساعتدان سونرا قیز ائله قیشقیردی کی، اوچ آرشین درینلیکده شیرزادین توکلری دیک-دیک دوردو.	m1	book3
7939	ائله بیر آز گئتمیشدیلر بیر ده گؤردولر بیر گؤزل آت، بئلینده بیر قیزیل یهر اوتلاییر.	m1	book3
7953	ائله قالاچایا چاتمیشدیلار کی، آغ قوش اؤزون یئتیردی.	m1	book3
7967	شیرزاد چوخ دئدی، آغ قوش آز ائشیتدی.	m1	book3
7981	سنین الین اونا ديَجک او سنی چکیب آتدان ووراجاقدی یئره.	m1	book3
7995	گونلرین بیر گونونده بو کیشی حاضرلاشیردی گئتسین بازارا، چاغیریب قیزلارینی سوروشدو کی، بالام، من گئدیرم بازارا، دئیین گؤروم، سیزه نه آلیم گتیریم.	m1	book3
8009	قیز گئتدی کوپنین آغزینی آچدی کی، قووورما چیخارتسین، بیر ده نه گؤردو ؟	m1	book3
8023	آمّا قیز او بیری باجیسی کیمی تیکلری یاخاسیندان جان کؤینیی‌نین ایچینه سالیردی.	m1	book3
8037	درویش بیر آزدان قاییتدی اونا کی:	m1	book3
8051	گؤزلری دارا ساتاشاندا قیزین هوشو باشیندان داغیلدی.	m1	book3
8065	بیر نئچه گون گئتمیشدیلر، قیز بیر ده دئشیکدن باخدی کی، بودو درویش قاباقدان گلیر.	m1	book3
8079	اودو کی، آتاسیندان توقع ائله‌دی کی، قوتونو سیندیرماسین.	m1	book3
8093	سحر تئزدن پادشاهین اوغلو گلدی قوتونون برابرینه، دئدی:	m1	book3
8107	تئز قاچدی قیرخینجی اوتاغا، گؤردو قاپی سیندیریلیب.	m1	book3
8121	– نوغولدو، آلا، – دئییب هره‌سینه بیر-ایکی دنه وئردی.	m1	book3
8135	بیر تپیک درویشه ووردو، درویش یومبالاندی.	m1	book3
8149	قیزی گولدوردولر، آغزیندان دسته-دسته گوللر تؤکولدو.	m1	book3
8163	باخدی کی، لاپ یانیر هاندا-هاندادی کی، اورگی چاتلاسین.	m1	book3
8177	بیر گون یئنه گئتمیشدی کول چیخارماغا، بیر ده باخدی کی، بیر کولون دیبیندن سس گلیر:	m1	book3
8191	آرواد آخیردا معطل قالیب، گؤزلرین بیرین وئریب گوللری آلدی.	m1	book3
8205	قاطیر اونلاری داغا-داشا چاپیب اؤلدوردو.	m1	book3
8219	درویشین دئدیگی کیمی دوز یئددی ایل گونده اوچ دفعه‌‌ سودا چیمدی.	m1	book3
8233	پادشاه یئنه کولفیرنگیده ایلشیب، دیزلرینی قوجاقلاییب، غم دریاسینا باتمیشدی کی، بیر ده گؤردو همین منوال قیامت باشلادی، قارا بولود ائندی، پارچالاندی، ایچیندن قوجا بیر قاری چیخدی.	m1	book3
8247	پادشاهین قولاغینا گیرمه‌دی کی، گیرمه‌دی.	m1	book3
8261	پادشاه امر ائله‌دی کی، وزیر گلسین.	m1	book3
8275	بیر آز اوزاقلاشاندان سونرا شاهزاده هئیبه‌یه باخیب گؤردو کی، وزیر بورا چوخلو پول قویوب، بیر قدر آرخایینلاشدی.	m1	book3
8289	آمّا بیر ده فیکیرلشدی کی، یاخشی، اگر بو یاخشی آدام اولسا، ائله بوردا مین دنه منیم کیمی آدام وار، بیری گئدیب اولار دا.	m1	book3
8303	قیز گلیب ایلشدی، خونچانی قویدو اورتالیغا.	m1	book3
8317	ائلیدی کی، آدام باخاندا لاپ بؤرکو باشیندان دوشوردو.	m1	book3
8331	قولاق وئردی، گؤردو دئییر کی، اوردا اولانلاردان تؤک آشاغی.	m1	book3
8345	هرچی باداباد دئییب، گیردی ماغارایا کی، بلکه بوردان اونا بیر ایشیق یولو آچیلا.	m1	book3
8359	آخشاماجان اللشیب ووروشدو، آخیر کی، دئشیگی بیر آز بؤیودوب اوردان چیخدی.	m1	book3
8373	شاهزاده مطلب باشینی یئره قویوب یاتدی.	m1	book3
8387	ایندی کی، او سنه بئله ظلم ائله‌ییب، سن ده قال بوردا، بیزیم یانیمیزدا، یئ، ایچ، کئیفینی چک!	m1	book3
8401	گیردی ایکینجی باغا، یئنه ده ائله.	m1	book3
8415	سونرا فیکرینه گلدی کی، یاخشی، باغلارین هامیسی‌نین قاپیلاری باغلی، آچارلاری دا کی، منیم جیبیمده، بو هارا قاچاجاق ؟	m1	book3
8429	دئیه‌سن بو گون بوردان بنی-آدم نفه‌سی، هنیرتیسی گلیر.	m1	book3
8443	نه قدر ائله‌ییرلر دردین دئمیر کی، دئمیر.	m1	book3
8457	هانسی پادشاهین قیزینی دئییرسن، بیر گئجه‌نین ایچینده گتیریم سنه.	m1	book3
8471	غرض، خواهی نه خواهی قیزی راضی ائله‌دیلر.	m1	book3
8485	– قاری ننه، سن کی، بیزیم قانونوموزو بیلیرسن.	m1	book3
8499	بیر گون اؤز فیکرینی ننه‌سینه آچدی.	m1	book3
8513	شاهزاده مطلب قارییا دئدی کی، اونلارا بیر ائو وئرسین، یورغونلوقلارینی آلینجا بیر نئچه گونلویه اونون ائوینده قالسینلار.	m1	book3
8527	قیز گؤردو کی، آها، دئیه‌سن دون تاپیلیر.	m1	book3
8541	هاندان-گئجه‌دن قاری یانینی باسا-باسا بویوردو.	m1	book3
8555	کیشی بیر الینده‌کی سییاهییا باخدی، بیر ده دقتینن مطلبه‌‌ باخیب دئدی:	m1	book3
8569	اوتوروب بیر آز یورغونلوغونو آلدی، سونرا یول باشلادی ننه‌سی‌نین قالاچاسینا.	m1	book3
8583	– بالا، بورادا ایکی ایلان پادشاهی وار.	m1	book3
8597	بونلار گلیب چاتدیلار بیر-بیرینه، توتاقلاشدیلار.	m1	book3
8611	ایسته گؤروم مندن نه ایسته‌ییرسن.	m1	book3
8625	گئت‌هاگئت، صاباحیسی صوبح واختی گلیب چیخدی بیر داغین اته‌یینه.	m1	book3
8639	باخدی کی، اوغلانلاری‌نین ایکیسی ده اوتوروب ایچریده، چؤرک یئییرلر.	m1	book3
8653	بیر گون، ایکی گون بونلار بورادان قاچماق اوچون یول آختارماقدا اولسونلار، سنه کیمدن خبر وئریم، بیر کوپه‌گیرن قاریدان.	m1	book3
8667	ایلیاسین ناغیلی بادی-بادی گیرفتار، حامام-حامام ایچینده، خلبیر سامان ایچینده، دوه دللکلیک ائلر، کؤهنه حامام ایچینده.	m1	book3
8681	بلکه ایکیمیز بیر یئرده دردووه درمان ائله‌دیک.	m1	book3
8695	اؤزو ده اوچ شئیی یاخشی تانیییر:	m1	book3
8709	– پادشاه ساغ اولسون، منیم دؤولتیم یوخدو، آنجاق باشیمی گیروو قویارام.	m1	book3
8723	تئز امر ائله‌دی ایلیاسی چاغیرتدیردی.	m1	book3
8737	بیر گون پادشاه فیکیرلشدی کی، بیر اؤزونو بو قیزین یانینا وئرسین.	m1	book3
8751	بو کیمدی منیم امریمدن چیخیب شهرده گزیر.	m1	book3
8765	قارالتی یاخینلاشدی، گؤردولر کی، بو گلن ایلیاسدی.	m1	book3
8779	ایلیاس ایینه‌لری گؤتوروب هامیسینی بیر-بیر نارین اوستونه تاخدی.	m1	book3
8793	قبرین اوستونده آغلادیم، آغلادیم، یوخو توتدو، قالدیم قبرین اوستونده.	m1	book3
8807	ائله کی، دار آغاجی‌نین آلتینا یئتیشدی، چاپا-چاپا یئره بیر نار ووروب گئتدی.	m1	book3
8821	منیم آتام دا بو شهرین پادشاهی اولوب، بابام دا.	m1	book3
8835	پادشاه آناسیندان سوروشدو، گؤردو دوغرودان دا همین قیز بونون یئرینه ديَیشیلن قیزدی.	m1	book3
8849	قوقوز یوخوسونو دانیشیب امر وئردی کی، بو یوخونو یورسونلار.	m1	book3
8863	– من ساندیغی باشی‌باغلی ساتیرام، آلیرسان آل، آلمیرسان چیخ گئت.	m1	book3
8877	وزیر دوروب آیاغا، قوجا مونجّیمی گؤتوروب گلدی قوقوزون یانینا.	m1	book3
8891	قوجا مونجّیم بو گئتمکنن گلیب چیخدی اؤز ائوینه.	m1	book3
8905	هاچاننان-هاچانا وزیر اؤزونه گلیب آروادینی دا آییلتدی، قیزا یاخین گلیب خبر آلدی:	m1	book3
8919	ناردان خانیم بؤیویوب اون ایکی یاشا چاتمیشدی.	m1	book3
8933	آخیردا القابی ماهناسیله دوروب چیخدی باییرا.	m1	book3
8947	گرک ناردان خانیمی وئره‌سن منه.	m1	book3
8961	– پادشاه ساغ اولسون، بیر یاندان ناردان خانیم سنه گئتمک ایستمیر، او بیری یاندان دا وزیر قیزی سنه وئرمک ایستمیر.	m1	book3
8975	سحردن قوقوز پادشاها خبر گئتدی کی، وزیر اؤلوب.	m1	book3
8989	قوقوز پادشاه باخیب گؤردو کی، ایشلرین قاباغی چوخ قاریشیق گلیر.	m1	book3
9003	بیر ایلدن سونرا من سنین، سن منیم.	m1	book3
9017	اوغلان بیردن دفی ووردو یئره، قیز دا سازی قویوب یئره، باشلادیلار قورشاق یاپیشماغا.	m1	book3
9031	قوجا یورغانی دیزی‌نین اوستوندن گؤتوردو.	m1	book3
9045	من یئنه بیر شئی باشا دوشمه‌دیم.	m1	book3
9059	من صبر ائله‌یه بیلمه‌دیم.	m1	book3
9073	ناردان خانیم بئله ائشیدن کیمی دایانماییب، چیخیب گئتدی ائوینه.	m1	book3
9087	قوقوز پادشاه گئجینن اوشاق اولان منزیله اود ووروب اودلادی.	m1	book3
9101	ناردان خانیم ایپی آتیب اؤزونو ووردو جاماعتین آراسینا، تئز آرادان چیخیب قاچدی.	m1	book3
9115	اوتوروب ناردان خانیمین باشی‌نین اوستونده، باشلادی ناردان خانیمین اوزون، گؤزون سیلیب تمیزله‌مه‌یه.	m1	book3
9129	بو چیم­مکده اولسون، آل خبری پادشاهین باغبانی‌نین اوغلو مرتوضودان.	m1	book3
9143	ناردان خانیم باشی‌آچیق اوتورموشدو، ساچلاری آندوز یارپاغی کیمی تؤکولوب چیگینلرینی بوروموشدو.	m1	book3
9157	گون باتان کیمی ناردان خانیم دوروب گلدی مورتوضون یانینا.	m1	book3
9171	– ای تاجی-تختی-سریم، گل اولدوزوموزو باریشدیراق.	m1	book3
9185	تئز گلیب آتاسیندان گیزلین ناردان خانیمی زینداندان چیخارتدی.	m1	book3
9199	قوقوز پادشاه گؤردو کی، گئدن گئتدی، داها گلمه‌دی.	m1	book3
9213	جاماعت قوقوز پادشاها لعنت اوخویوب، ناردان خانیمی اؤزلرینه پادشاه تیکدیلر.	m1	book3
9227	نیسه برک آجیمیشدی، الین آتیب آرمود آغاجیندان بیر نئچه آرمود دریب نوشجانلیقلا یئدی.	m1	book3
9241	احمد خسته-خسته اودونو گؤتوروب، گئتدی بازارا، ساتیب پولونا اپپک آلیب گتیردی.	m1	book3
9255	تئز یئریدی آییلارا طرف، ائله بیر نره چکدی کی، نر‌نین ضربیندن یئر-گؤی تیتر‌دی.	m1	book3
9269	کاشکاش پهلوان بیر گون دوروب شیکار بهانه‌سی ایله گزیردی.	m1	book3
9283	قیزلار بئله دئینده پادشاه چوخ غمگین اولدو.	m1	book3
9297	پری خانیمی گئدیب، گؤتوروب گلسه او گئدیب گؤتوروب گله بیلر.	m1	book3
9311	کل حسن دوز اون آلتی یاشینا چاتمیشدی.	m1	book3
9325	پادشاه کل حسنه یئر گؤستردی کی، اوتورا.	m1	book3
9339	کل حسن پولاد پالتاری گئییب، آت ایسته‌دی.	m1	book3
9353	– قاری ننه، بو گئجه سنه قوناغام.	m1	book3
9367	بیر گون کاشکاش پهلوان اووا گئتمیشدی، پری خانیم دا قالاچادا تک-تنها اوتورموشدو، بیر ده گؤردو کی، قالاچایا بیر پهلوان گلیر.	m1	book3
9381	پری حسنه بئله دئینده، کل حسن دئدی:	m1	book3
9395	کل حسن ترلان کیمی آتیب اؤزون مئیدانا، باشلادیلار جنگه.	m1	book3
9409	مینیب عرب آتینا چاپدی دالینجا، آنجاق بلغه چاتا بیلمه‌دی.	m1	book3
9423	پاشایا خبر گئدیب چاتدی کی، پهلوانلارینی کل حسن قیریب قورتاردی.	m1	book3
9437	گئجه‌دن بیر قدر کئچنده گؤردو کی، دَ‌ییرمانا ایکی جئیران گیردی.	m1	book3
9451	کیچیک باجی خوارابالیقدا جار چکیب دئدی:	m1	book3
9465	آتامین اؤز وزیری منیم گؤزللیگیمه عاشق اولوب نئچه کره منه اؤز کؤنلونو آچدی، من رد ائله‌دیم.	m1	book3
9479	کل حسن شرف خانیمی قویوب عرب آتینین ترکینه، بیرباش گلدی بندرپوشا.	m1	book3
9493	بئله گؤرنده او ائله بیر نره چکدی کی، کل حسن پری خانیمین یانیندا اؤزونو بیر بوی آتدی.	m1	book3
9507	– پادشاه ساغ اولسون، سنین قورخون تکجه کاشکاش پهلواندان ایدی، اونو دا کی، کل حسن اؤلدوردو.	m1	book3
9521	سوفره دؤشه‌نیب یئمکده اولسونلار، بیر نئچه تیکه کل حسن خؤرکدن یئین کیمی دیل-دوداغی آلیشیب یاندی.	m1	book3
9535	بندرپوش اهلی بئله گوجو کل حسنده گؤرنده ایسته‌دیلر کل حسنی پادشاه تیکلر.	m1	book3
